ticker|d|bar_et|open|high|low|close|volume
VPG|2026-05-12|09:54|80.68|80.7|79.85|80.6999|2251
VPG|2026-05-12|09:55|80.1801|80.7194|80.18|80.18|1737
VPG|2026-05-12|09:56|80.68|80.7|79.585|79.585|3207
VPG|2026-05-12|09:57|79.43|80.08|79.43|80.08|1422
VPG|2026-05-12|09:58|80.7199|81.22|80.345|80.345|3997
VPG|2026-05-12|09:59|81.22|81.8608|81.22|81.8608|2177
VPG|2026-05-12|10:00|81.43|81.5|80.615|80.615|3436
VPG|2026-05-12|10:01|81.2|81.2|81.2|81.2|484
VPG|2026-05-12|10:02|81.695|81.99|81.41|81.7|4508
VPG|2026-05-12|10:03|81.7|83|81.7|81.7111|6802
VPG|2026-05-12|10:04|81.71|83.7699|81.71|82.85|10559
VPG|2026-05-12|10:05|83.07|83.0799|82.6|82.7834|4217
VPG|2026-05-12|10:06|83.08|83.36|82.76|83.36|1445
VPG|2026-05-12|10:07|83.65|83.77|82.8|83.5|3573
VPG|2026-05-12|10:08|84.21|84.21|83.455|83.51|5532
VPG|2026-05-12|10:09|84.11|84.11|83.62|83.62|1152
VPG|2026-05-12|10:10|83.78|84.1|83.25|84.1|5398
VPG|2026-05-12|10:11|83.625|83.86|82.65|82.65|4568
VPG|2026-05-12|10:12|83|83.77|82.65|83.38|3044
VPG|2026-05-12|10:13|83.4599|83.76|83.01|83.01|2868
VPG|2026-05-12|10:14|83.97|83.97|83.83|83.83|1137
VPG|2026-05-12|10:15|83.645|83.9699|83.3343|83.5|2765
VPG|2026-05-12|10:16|83.4061|83.415|82.585|82.585|3555
VPG|2026-05-12|10:17|82.58|82.58|82.58|82.58|664
VPG|2026-05-12|10:18|82.71|82.71|82.65|82.7|1301
VPG|2026-05-12|10:19|82.36|82.91|82.36|82.46|2729
VPG|2026-05-12|10:20|82.6|83|82.2516|82.2516|2978
VPG|2026-05-12|10:21|82.04|82.46|81.74|82.46|5137
VPG|2026-05-12|10:22|82.34|82.595|81.98|82.595|2080
VPG|2026-05-12|10:23|82.27|82.42|82.02|82.1|2584
VPG|2026-05-12|10:24|81.74|81.74|81.7|81.7|1265
VPG|2026-05-12|10:25|82|82.1|81.5|81.5|2235
VPG|2026-05-12|10:26|81.15|83.54|81.15|82.765|2803
VPG|2026-05-12|10:27|82.87|82.97|82.56|82.565|1982
VPG|2026-05-12|10:28|82.565|83.26|82.565|82.9|1258
VPG|2026-05-12|10:29|83.32|83.87|83.32|83.87|2218
VPG|2026-05-12|10:30|83.87|83.985|83.115|83.15|3279
VPG|2026-05-12|10:31|83.9299|83.9299|83.405|83.9|2970
VPG|2026-05-12|10:32|83.4175|84.01|83.415|84.01|2124
VPG|2026-05-12|10:33|84.3|84.43|84|84.32|6696
VPG|2026-05-12|10:34|84|84.395|84|84.395|6471
VPG|2026-05-12|10:35|84.64|84.86|84.257|84.805|1552
VPG|2026-05-12|10:36|84.95|84.98|84.77|84.965|4884
VPG|2026-05-12|10:37|85.445|85.58|85.4|85.4|1304
VPG|2026-05-12|10:38|85.79|86.35|85.58|86.03|8695
VPG|2026-05-12|10:39|86.1|86.115|84.98|85.33|4492
VPG|2026-05-12|10:40|85.225|85.5|85.225|85.4701|1471
VPG|2026-05-12|10:41|86.36|86.36|85.6|85.92|992
VPG|2026-05-12|10:42|86.045|86.09|86.045|86.09|688
VPG|2026-05-12|10:43|86.15|86.65|86.09|86.33|8158
VPG|2026-05-12|10:44|86.1072|86.39|85.48|85.48|6277
VPG|2026-05-12|10:45|85.6|85.76|85.38|85.76|2964
VPG|2026-05-12|10:46|85.2905|85.2905|85.2905|85.2905|394
VPG|2026-05-12|10:47|85.53|86.22|85.53|86.22|4404
VPG|2026-05-12|10:48|86.185|86.37|86.15|86.255|1321
VPG|2026-05-12|10:49|86.5|87|86.315|86.84|7584
VPG|2026-05-12|10:50|86.87|87|86.01|86.69|4431
VPG|2026-05-12|10:51|86.63|86.63|86.45|86.5354|1518
VPG|2026-05-12|10:52|86.21|86.65|86.21|86.65|994
VPG|2026-05-12|10:53|86.74|86.76|86.45|86.45|1227
VPG|2026-05-12|10:54|86.45|86.76|86.45|86.495|1089
VPG|2026-05-12|10:56|86.41|86.9|85.96|85.96|4953
VPG|2026-05-12|10:57|85.8501|85.8501|85.48|85.63|3600
VPG|2026-05-12|10:58|86.05|86.25|86.05|86.25|1039
VPG|2026-05-12|10:59|86.26|86.26|86.26|86.26|729
VPG|2026-05-12|11:00|86.26|86.26|85.89|85.89|1591
VPG|2026-05-12|11:01|85.7783|85.955|85.7783|85.955|441
VPG|2026-05-12|11:02|85.69|85.69|85.55|85.55|2274
VPG|2026-05-12|11:03|85.6|85.8|85.5233|85.56|5427
VPG|2026-05-12|11:04|85.67|85.67|85.67|85.67|783
VPG|2026-05-12|11:05|85.76|85.86|84.955|85.21|6799
VPG|2026-05-12|11:06|85.35|85.5|85.35|85.35|3213
VPG|2026-05-12|11:07|85.56|85.56|84.97|85|5909
VPG|2026-05-12|11:08|85.28|85.5278|85.27|85.5278|885
VPG|2026-05-12|11:09|85.04|85.34|84.99|84.99|2524
VPG|2026-05-12|11:10|84.76|84.87|84.665|84.665|2699
VPG|2026-05-12|11:11|84.665|84.9|84.665|84.665|2406
VPG|2026-05-12|11:12|84.4401|84.4401|84.4|84.4|1538
VPG|2026-05-12|11:13|84.5|84.5|83.6617|84.07|4480
VPG|2026-05-12|11:14|83.95|83.95|83.95|83.95|680
VPG|2026-05-12|11:15|83.84|83.96|83.73|83.91|1101
VPG|2026-05-12|11:16|83.5903|83.96|83.5903|83.785|2536
VPG|2026-05-12|11:17|83.61|83.85|83.61|83.83|2268
VPG|2026-05-12|11:18|83.4301|83.4301|83.4301|83.4301|1772
VPG|2026-05-12|11:20|83.67|83.67|83.67|83.67|451
VPG|2026-05-12|11:21|83.5|83.823|83.45|83.7227|3036
VPG|2026-05-12|11:22|83.99|84.0575|83.84|83.93|1927
VPG|2026-05-12|11:23|83.81|83.9|83.81|83.89|921
VPG|2026-05-12|11:24|83.52|83.53|83.21|83.21|2674
VPG|2026-05-12|11:25|83.12|83.12|82.26|82.32|6967
VPG|2026-05-12|11:26|82.335|82.38|81.98|82.3|14050
VPG|2026-05-12|11:28|82.3078|82.3078|81.89|82.22|1084
VPG|2026-05-12|11:29|82.18|82.18|81.85|81.85|1469
VPG|2026-05-12|11:30|81.8|81.8|81.44|81.44|2619
VPG|2026-05-12|11:31|81.58|81.6175|81.31|81.438|1797
VPG|2026-05-12|11:32|81.25|81.47|81.15|81.4|3341
VPG|2026-05-12|11:33|81.51|82.33|81.5|82.33|6678
VPG|2026-05-12|11:34|82.115|82.115|82.115|82.115|2478
VPG|2026-05-12|11:35|82.17|82.17|82.17|82.17|238
VPG|2026-05-12|11:36|82.315|82.315|82.315|82.315|349
VPG|2026-05-12|11:37|82.14|82.25|82.14|82.25|634
VPG|2026-05-12|11:38|82.335|82.35|81.86|82.35|3502
VPG|2026-05-12|11:39|81.885|81.885|81.885|81.885|327
VPG|2026-05-12|11:40|81.945|82.0773|81.945|82.0773|505
VPG|2026-05-12|11:43|81.55|81.72|81.54|81.61|3277
VPG|2026-05-12|11:44|81.73|82.09|81.72|82.025|7397
VPG|2026-05-12|11:45|82.025|82.35|82.025|82.2|3715
VPG|2026-05-12|11:46|82.25|82.25|81.9|81.91|2053
VPG|2026-05-12|11:47|81.6362|81.6362|81.6362|81.6362|221
VPG|2026-05-12|11:48|81.81|81.81|81.81|81.81|614
VPG|2026-05-12|11:49|82.12|82.12|82.12|82.12|569
VPG|2026-05-12|11:50|81.562|81.8229|81.562|81.6|1579
VPG|2026-05-12|11:51|81.85|81.85|81.85|81.85|413
VPG|2026-05-12|11:54|81.8571|81.8571|81.715|81.715|323
VPG|2026-05-12|11:55|81.91|81.91|81.53|81.795|2031
VPG|2026-05-12|11:57|81.6|81.6|81.59|81.59|729
VPG|2026-05-12|11:58|81.36|81.66|81.245|81.57|2205
VPG|2026-05-12|11:59|81.7|81.7|81.7|81.7|1559
VPG|2026-05-12|12:00|81.78|82.05|81.74|81.96|2465
VPG|2026-05-12|12:02|82.09|82.09|82.09|82.09|221
VPG|2026-05-12|12:03|82.05|82.05|81.68|81.68|1875
VPG|2026-05-12|12:05|81.675|81.675|81.675|81.675|305
VPG|2026-05-12|12:06|81.99|82|81.99|82|781
VPG|2026-05-12|12:07|82.08|82.75|82.08|82.64|4284
VPG|2026-05-12|12:09|82.55|82.5599|82.45|82.5599|2259
VPG|2026-05-12|12:10|82.23|82.26|82.23|82.26|891
VPG|2026-05-12|12:11|82.32|82.42|82.31|82.31|1032
VPG|2026-05-12|12:12|82.25|82.255|82.24|82.255|1093
VPG|2026-05-12|12:13|82.41|82.41|82.41|82.41|824
VPG|2026-05-12|12:14|82.5599|82.63|82.5599|82.63|735
VPG|2026-05-12|12:15|82.45|82.6|82.45|82.6|511
VPG|2026-05-12|12:16|82.44|82.45|82.31|82.31|960
VPG|2026-05-12|12:19|82.14|82.14|82.12|82.13|1060
VPG|2026-05-12|12:20|82.06|82.06|82.06|82.06|347
VPG|2026-05-12|12:21|82.06|82.06|82.01|82.01|436
VPG|2026-05-12|12:22|81.86|81.86|81.7|81.71|1629
VPG|2026-05-12|12:23|81.67|81.73|81.67|81.68|776
VPG|2026-05-12|12:24|81.54|81.54|80.5121|81.09|6564
VPG|2026-05-12|12:25|81.1445|81.665|81.09|81.665|1916
VPG|2026-05-12|12:26|81.365|81.365|81.365|81.365|503
VPG|2026-05-12|12:27|81.4151|81.4151|81.4151|81.4151|154
VPG|2026-05-12|12:28|81.08|81.08|80.9|80.9|1475
VPG|2026-05-12|12:30|81.06|81.14|80.96|80.98|2021
VPG|2026-05-12|12:32|81.06|81.06|81.06|81.06|412
VPG|2026-05-12|12:33|81.01|81.01|81.01|81.01|141
VPG|2026-05-12|12:34|81.0275|81.22|81.015|81.015|598
VPG|2026-05-12|12:35|80.8201|81.22|80.8201|81.22|1719
VPG|2026-05-12|12:37|81.1|81.1|80.83|80.84|1232
VPG|2026-05-12|12:38|80.79|80.79|80.67|80.67|2144
VPG|2026-05-12|12:39|80.42|80.43|80.36|80.36|1297
VPG|2026-05-12|12:41|80.295|80.295|79.5506|79.85|6995
VPG|2026-05-12|12:42|79.845|80.52|79.845|80.51|3712
VPG|2026-05-12|12:43|80.9237|80.9237|80.45|80.46|1510
VPG|2026-05-12|12:45|80.74|80.74|80.74|80.74|311
VPG|2026-05-12|12:46|80.56|81.22|80.56|81.16|2323
VPG|2026-05-12|12:47|81.35|81.62|81.115|81.62|1955
VPG|2026-05-12|12:48|81.5|81.5|80.84|80.84|2600
VPG|2026-05-12|12:49|81.7|81.7|81.7|81.7|439
VPG|2026-05-12|12:50|80.8801|80.8801|80.8801|80.8801|561
VPG|2026-05-12|12:51|81.4|81.4|81.4|81.4|254
VPG|2026-05-12|12:52|81.45|81.45|81.1|81.1|972
VPG|2026-05-12|12:54|80.98|81.13|80.98|81.13|352
VPG|2026-05-12|12:56|80.96|81.64|80.91|81.6174|8221
VPG|2026-05-12|12:57|81.7|81.7|80.89|81.17|2617
VPG|2026-05-12|12:58|80.97|80.97|80.91|80.91|1851
VPG|2026-05-12|12:59|81.12|81.12|80.8045|80.8045|1114
VPG|2026-05-12|13:00|81.055|81.055|80.24|80.41|5818
VPG|2026-05-12|13:01|80.22|80.62|80.07|80.11|5587
VPG|2026-05-12|13:02|79.955|79.955|79.955|79.955|651
VPG|2026-05-12|13:03|80.09|80.09|79.9|79.95|4814
VPG|2026-05-12|13:04|80.2|80.395|79.85|79.85|3511
VPG|2026-05-12|13:05|80.135|80.135|80.135|80.135|499
VPG|2026-05-12|13:06|80.14|80.14|79.8|79.87|4026
VPG|2026-05-12|13:07|79.92|79.92|79.88|79.88|1366
VPG|2026-05-12|13:08|79.885|79.885|79.885|79.885|1123
VPG|2026-05-12|13:11|79.9|79.95|79.9|79.95|485
VPG|2026-05-12|13:12|79.84|80.08|79.71|80.01|2703
VPG|2026-05-12|13:13|79.92|79.92|79.92|79.92|416
VPG|2026-05-12|13:14|80.12|80.28|80|80.28|1452
VPG|2026-05-12|13:15|80.295|80.3475|80.295|80.3475|558
VPG|2026-05-12|13:16|80.295|80.295|80.295|80.295|587
VPG|2026-05-12|13:17|80.269|80.505|80.115|80.115|1003
VPG|2026-05-12|13:18|80.115|80.115|79.83|79.83|359
VPG|2026-05-12|13:19|80.14|80.14|80.14|80.14|229
VPG|2026-05-12|13:20|80.04|80.04|80.04|80.04|178
VPG|2026-05-12|13:21|80.235|80.235|80.235|80.235|194
VPG|2026-05-12|13:22|80.2548|80.2548|80.2548|80.2548|324
VPG|2026-05-12|13:23|80.34|80.47|80.14|80.41|11606
VPG|2026-05-12|13:24|80.5274|80.5274|80.2|80.23|455
VPG|2026-05-12|13:25|80.04|80.04|79.97|79.97|1963
VPG|2026-05-12|13:27|79.84|79.84|79.84|79.84|156
VPG|2026-05-12|13:28|80|80|80|80|418
VPG|2026-05-12|13:29|80|80|79.96|79.96|938
VPG|2026-05-12|13:30|79.91|80.3799|79.91|80.3799|4765
VPG|2026-05-12|13:31|80.2|80.5|80.2|80.5|3424
VPG|2026-05-12|13:32|80.48|80.49|80.04|80.11|9680
VPG|2026-05-12|13:33|80|80|80|80|181
VPG|2026-05-12|13:34|80.2|80.2|80.2|80.2|554
VPG|2026-05-12|13:35|80.31|80.31|80.31|80.31|413
VPG|2026-05-12|13:36|80.145|80.145|79.98|80.005|777
VPG|2026-05-12|13:37|79.7|79.7|79.52|79.52|776
VPG|2026-05-12|13:39|79.52|79.6|79.52|79.6|477
VPG|2026-05-12|13:40|79.64|79.64|79.64|79.64|413
VPG|2026-05-12|13:41|79.72|79.72|79.72|79.72|475
VPG|2026-05-12|13:43|79.55|79.58|79.55|79.58|266
VPG|2026-05-12|13:46|79.4|79.4|79.15|79.33|1792
VPG|2026-05-12|13:47|79.27|79.5|79.27|79.5|2019
VPG|2026-05-12|13:49|79.58|79.58|79.5|79.5|1240
VPG|2026-05-12|13:53|79.67|79.782|79.57|79.782|1245
VPG|2026-05-12|13:54|79.69|79.7|79.69|79.7|1269
VPG|2026-05-12|13:55|79.645|79.645|79.63|79.63|398
VPG|2026-05-12|13:56|79.51|79.63|79.5|79.51|2052
VPG|2026-05-12|13:57|79.44|79.44|79.44|79.44|163
VPG|2026-05-12|13:58|79.655|79.655|79.655|79.655|964
VPG|2026-05-12|13:59|79.78|79.78|79.76|79.765|824
VPG|2026-05-12|14:00|79.88|80.225|79.88|80.225|1693
VPG|2026-05-12|14:01|80.4|80.4|80.4|80.4|933
VPG|2026-05-12|14:02|80.34|80.48|80.32|80.39|4968
VPG|2026-05-12|14:03|80.49|80.94|80.49|80.76|6099
VPG|2026-05-12|14:04|80.76|80.83|80.72|80.82|3155
VPG|2026-05-12|14:05|80.83|81.04|80.83|81|1596
VPG|2026-05-12|14:06|80.87|80.87|80.13|80.39|11146
VPG|2026-05-12|14:07|80.48|80.5|80.38|80.38|3217
VPG|2026-05-12|14:08|80.38|80.45|80.38|80.4|614
VPG|2026-05-12|14:09|80.4|81.47|80.4|81.47|17025
VPG|2026-05-12|14:10|81.41|81.725|81.37|81.51|7740
VPG|2026-05-12|14:11|81.71|81.71|81.13|81.13|4524
VPG|2026-05-12|14:12|81.3|81.38|80.98|81.09|14257
VPG|2026-05-12|14:13|81.09|81.09|81|81.01|5702
VPG|2026-05-12|14:14|81.09|81.3|81|81.13|7754
VPG|2026-05-12|14:15|81.195|82.82|81.195|82.555|9757
VPG|2026-05-12|14:17|82.55|82.55|82.55|82.55|408
VPG|2026-05-12|14:18|82.615|82.615|82.575|82.575|1517
VPG|2026-05-12|14:19|82.61|83.59|82.61|83.44|2356
VPG|2026-05-12|14:20|83.4|83.4|83.4|83.4|283
VPG|2026-05-12|14:21|83.83|83.83|83.3|83.3|993
VPG|2026-05-12|14:22|83.68|83.68|83.3001|83.3001|534
VPG|2026-05-12|14:24|83.4|83.4|83.4|83.4|319
VPG|2026-05-12|14:25|83.42|83.42|83.41|83.41|910
VPG|2026-05-12|14:26|83.41|83.64|83.41|83.585|1787
VPG|2026-05-12|14:27|83.79|83.79|83.79|83.79|313
VPG|2026-05-12|14:28|83.907|83.907|83.907|83.907|401
VPG|2026-05-12|14:29|83.695|83.75|83.695|83.75|794
VPG|2026-05-12|14:31|83.68|83.72|83.53|83.72|1606
VPG|2026-05-12|14:32|83.72|83.73|83.65|83.65|883
VPG|2026-05-12|14:33|83.91|84.1|83.26|83.285|4212
VPG|2026-05-12|14:34|83.29|83.29|83.29|83.29|788
VPG|2026-05-12|14:35|83.07|83.07|83.07|83.07|346
VPG|2026-05-12|14:36|83.07|83.12|83.06|83.095|824
VPG|2026-05-12|14:37|83.095|83.095|83.095|83.095|237
VPG|2026-05-12|14:38|83.16|83.76|83.16|83.64|5478
VPG|2026-05-12|14:40|83.235|83.235|83.235|83.235|384
VPG|2026-05-12|14:42|83.34|83.65|83.34|83.35|1885
VPG|2026-05-12|14:43|83.35|83.35|83.33|83.345|1295
VPG|2026-05-12|14:44|83.65|83.65|83.63|83.63|1187
VPG|2026-05-12|14:45|83.85|83.85|83.425|83.425|3228
VPG|2026-05-12|14:46|83.92|84|83.36|83.36|2335
VPG|2026-05-12|14:47|83.585|83.585|83.585|83.585|305
VPG|2026-05-12|14:48|83.58|83.58|83.58|83.58|165
VPG|2026-05-12|14:49|83.46|83.74|83.4325|83.4325|1906
VPG|2026-05-12|14:50|83.5643|83.7763|83.5643|83.7763|272
VPG|2026-05-12|14:51|83.78|83.78|83.47|83.47|1292
VPG|2026-05-12|14:52|83.4301|83.66|83.4301|83.66|1024
VPG|2026-05-12|14:53|83.66|83.91|83.4701|83.4701|1647
VPG|2026-05-12|14:57|83.75|84.03|83.75|83.865|3058
VPG|2026-05-12|14:59|83.77|83.77|83.77|83.77|185
VPG|2026-05-12|15:00|83.695|83.695|83.695|83.695|691
VPG|2026-05-12|15:02|83.7375|83.81|83.7375|83.81|346
VPG|2026-05-12|15:03|83.7|84.07|83.69|83.935|3659
VPG|2026-05-12|15:04|83.73|83.7575|83.73|83.7575|1114
VPG|2026-05-12|15:05|83.6795|83.6795|83.6795|83.6795|183
VPG|2026-05-12|15:07|83.9|83.9|83.9|83.9|259
VPG|2026-05-12|15:08|83.835|83.835|83.835|83.835|518
VPG|2026-05-12|15:09|83.835|83.8375|83.835|83.8375|516
VPG|2026-05-12|15:10|84.01|84.07|84|84|948
VPG|2026-05-12|15:11|84.17|84.17|84.17|84.17|355
VPG|2026-05-12|15:12|84.29|84.3|84.25|84.29|986
VPG|2026-05-12|15:15|84.03|84.03|84.03|84.03|339
VPG|2026-05-12|15:17|84|84.005|83.9|84.005|1261
VPG|2026-05-12|15:18|84|84|83.9|83.9|2528
VPG|2026-05-12|15:19|84|84|83.71|83.9|2635
VPG|2026-05-12|15:20|83.89|83.97|83.89|83.93|1895
VPG|2026-05-12|15:21|84.01|84.61|83.86|84.33|11064
VPG|2026-05-12|15:22|84.325|84.325|84.325|84.325|358
VPG|2026-05-12|15:23|84.585|84.585|84.07|84.325|528
VPG|2026-05-12|15:24|84.325|84.4235|84.32|84.4235|694
VPG|2026-05-12|15:25|84.33|84.33|84.33|84.33|319
VPG|2026-05-12|15:26|84.17|84.25|84.17|84.21|2066
VPG|2026-05-12|15:27|84.07|84.21|84.07|84.2|431
VPG|2026-05-12|15:28|84.21|84.29|84.21|84.29|1367
VPG|2026-05-12|15:29|84.245|84.245|84.13|84.13|352
VPG|2026-05-12|15:30|84.36|84.75|84.36|84.75|2810
VPG|2026-05-12|15:31|84.75|84.75|84.65|84.65|3829
VPG|2026-05-12|15:32|84.67|84.68|84.48|84.59|1431
VPG|2026-05-12|15:33|84.59|84.59|84.59|84.59|512
VPG|2026-05-12|15:34|84.87|84.87|84.87|84.87|287
VPG|2026-05-12|15:37|84.64|84.64|84.64|84.64|197
VPG|2026-05-12|15:39|84.88|85.105|84.78|85.105|7792
VPG|2026-05-12|15:40|85.11|85.11|85.11|85.11|716
VPG|2026-05-12|15:41|85.105|85.43|85.105|85.43|4249
VPG|2026-05-12|15:42|85.48|85.4842|85.48|85.4842|591
VPG|2026-05-12|15:43|85.445|86.04|85.445|86.04|3279
VPG|2026-05-12|15:44|86.01|86.0908|85.72|85.73|3683
VPG|2026-05-12|15:45|85.88|85.88|85.41|85.41|1986
VPG|2026-05-12|15:46|85.8599|85.8599|85.55|85.55|1061
VPG|2026-05-12|15:47|85.64|85.64|85.64|85.64|333
VPG|2026-05-12|15:48|85.7392|85.7392|85.7392|85.7392|691
VPG|2026-05-12|15:49|85.7816|85.7816|85.47|85.645|1494
VPG|2026-05-12|15:50|85.7698|85.9999|85.44|85.93|10417
VPG|2026-05-12|15:51|85.9|86|85.9|86|1104
VPG|2026-05-12|15:52|85.9999|85.9999|85.76|85.9085|1804
VPG|2026-05-12|15:53|85.5401|85.5401|85.5401|85.5401|681
VPG|2026-05-12|15:54|86|86.4999|86|86.13|8356
VPG|2026-05-12|15:55|85.92|86.035|85.73|85.81|3153
VPG|2026-05-12|15:56|85.69|86.27|85.66|86.165|10904
VPG|2026-05-12|15:57|86.1|86.2699|85.79|86.02|6121
VPG|2026-05-12|15:58|85.86|85.94|85.46|85.815|12043
VPG|2026-05-12|15:59|85.81|86.085|85.35|85.36|14638
(1936 rows)
