ticker|ep_date|mon|rung|session_idx|cofire|stop_w|grade|gap_pct|dvol|rs|rs_stale_d|theme|ext|day1|mature|settled|r_none|r_trail|tail_none|tail_trail
WEN|2026-06-24|2026-06|ep_low_reclaim|1|2|3.92548236859614|routine|25.34|1608660989.28|11.5|1|not_in_theme|1.3776337115072927|not_in_pop|True|True|-1.0|-1.0|False|False
WEN|2026-06-24|2026-06|ep_close_620_prox|2|1|6.1728395061728465|routine|25.34|1608660989.28|11.5|1|not_in_theme|1.3776337115072927|not_in_pop|True|True|-1.0|0.1789|False|False
WKC|2026-07-24|2026-07|ep_low_reclaim|1|1|2.0729467331409057|game_changer|11.63|166985844.76|97.7|1|not_in_theme|1.5966386554621854|stopped_day1|True|True|-1.0|0.443|False|False
WLDN|2026-08-07|2026-08|ep_close_620_prox|1|1|1.066713814238568|strong|14.67|57226708.0|10.1|1|not_in_theme|8.831782602274412|not_in_pop|False|True|-1.0|-1.0|False|False
WLDN|2026-08-07|2026-08|ep_close_reclaim|5|1|5.8707735062528865|strong|14.67|57226708.0|10.1|1|not_in_theme|8.831782602274412|not_in_pop|False|False|||False|False
WULF|2026-07-06|2026-07|ep_low_reclaim|2|2|13.873223550642901|game_changer|19.92|1651204582.16|27.8|4|not_in_theme|0.0|stopped_day1|True|True|-1.0|0.2163|False|False
WULF|2026-07-06|2026-07|ep_close_620_prox|2|2|4.291943998163869|game_changer|19.92|1651204582.16|27.8|4|not_in_theme|0.0|stopped_day1|True|True|-1.0|1.1176|False|False
WYFI|2026-05-11|2026-05|ep_close_reclaim|2|2|14.983594604447683|strong|12.99|131778953.60000001|92.3|3|null|27.62762762762764|not_in_pop|True|True|-1.0|-1.0|False|False
WYFI|2026-05-11|2026-05|ep_close_620_prox|2|2|9.25142541842927|strong|12.99|131778953.60000001|92.3|3|null|27.62762762762764|not_in_pop|True|True|-1.0|-1.0|False|False
WYFI|2026-05-11|2026-05|ep_low_reclaim|5|1|1.1589766017931207|strong|12.99|131778953.60000001|92.3|3|null|27.62762762762764|not_in_pop|True|True|-1.0|-1.0|False|False
WYFI|2026-08-12|2026-08|ep_high_break|1|2|6.476988143360389|strong|17.34|77644257.72|44.4|1|not_in_theme|2.5402201524132|not_in_pop|False|True|-1.0|-1.0|False|False
WYFI|2026-08-12|2026-08|ep_close_620_prox|1|2|1.80874106763294|strong|17.34|77644257.72|44.4|1|not_in_theme|2.5402201524132|not_in_pop|False|True|-1.0|-1.0|False|False
WYFI|2026-08-12|2026-08|ep_close_reclaim|2|1|5.846831582514403|strong|17.34|77644257.72|44.4|1|not_in_theme|2.5402201524132|not_in_pop|False|True|-1.0|-1.0|False|False
WYFI|2026-08-12|2026-08|ep_low_reclaim|4|1|0.5530580858866788|strong|17.34|77644257.72|44.4|1|not_in_theme|2.5402201524132|not_in_pop|False|True|-1.0|-1.0|False|False
XE|2026-06-15|2026-06|ep_close_reclaim|1|1|5.184493227463799|routine|17.64|134863561.8|0.6|3|not_in_theme|3.1631520532741417|not_in_pop|True|True|-1.0|0.1982|False|False
XE|2026-06-15|2026-06|ep_close_620_prox|3|1|2.4215867158671522|routine|17.64|134863561.8|0.6|3|not_in_theme|3.1631520532741417|not_in_pop|True|True|-1.0|-1.0|False|False
XE|2026-06-15|2026-06|ep_low_reclaim|5|1|3.5464535464535505|routine|17.64|134863561.8|0.6|3|not_in_theme|3.1631520532741417|not_in_pop|True|True|-1.0|1.507|False|False
ZBRA|2026-05-12|2026-05|ep_close_reclaim|1|3|0.9842129599048758|strong|15.33|695622334.51|21.8|1|null|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
ZBRA|2026-05-12|2026-05|ep_low_reclaim|1|3|0.9403209628886661|strong|15.33|695622334.51|21.8|1|null|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
ZBRA|2026-05-12|2026-05|ep_close_620_prox|1|3|2.73697168649979|strong|15.33|695622334.51|21.8|1|null|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
ZBRA|2026-08-04|2026-08|ep_close_reclaim|1|2|2.7443285668207817|game_changer|10.75|964009495.68|92.2|1|not_in_theme|10.223364450659517|survived_day1|False|True|-1.0|-0.0764|False|False
ZBRA|2026-08-04|2026-08|ep_close_620_prox|1|2|3.252070562912364|game_changer|10.75|964009495.68|92.2|1|not_in_theme|10.223364450659517|survived_day1|False|True|-1.0|-0.2247|False|False
