id	birth	birth_name	names	founders	class	class_src	n_gappers	gap_recency	pre_nat	post_nat	pre_rlx	post_rlx	matured	alive	last_live	life_days	rs_birth	f_level	f_subtle	f_vel	f_turn	f_hold	split	mech	rs_death	subtle_death	post_death	diss_why	succ	split_subtle
382	2026-09-02	Canadian Oil Sands & Integrated Producers	Canadian Oil Sands & Integrated Producers	CNQ|SU|CVE	grind	scan	0				0.795		False	True	2026-09-04	2	88.500	1.000	1.000	0.667	0.000	1.000	still-live (censored)							still-live (censored)
383	2026-09-02	Crude Oil & Product Tanker Shipping	Crude Oil & Product Tanker Shipping	DHT|FRO|INSW|NAT|STNG|TNK	grind	scan	0		0.809		0.809		False	False	2026-09-02	0	93.350	1.000	1.000	1.000	0.000	0.833	post-death window incomplete (censored)		89.233	1.000				post-death window incomplete (censored)
384	2026-09-02	Digital Banking Core Platform Providers	Digital Banking Core Platform Providers	NCNO|QTWO|ALKT|JKHY	grind	scan	0		0.232		0.232		False	True	2026-09-04	2	85.050	0.750	0.250	0.250	0.000	0.000	still-live (censored)							still-live (censored)
385	2026-09-02	Latin American National Oil & Gas Companies	Latin American National Oil & Gas Companies	PBR|YPF|EC	grind	scan	0				0.556		False	True	2026-09-04	2	87.500	1.000	1.000	1.000	0.333	1.000	still-live (censored)							still-live (censored)
386	2026-09-02	Molecular & Genomic Diagnostic Testing	Molecular & Genomic Diagnostic Testing	BLLN|VCYT|CDNA	grind	scan	0				0.328		False	True	2026-09-04	2	56.800	0.333	0.667	0.667	0.000	0.333	still-live (censored)							still-live (censored)
387	2026-09-02	Permian Basin Pure-Play Shale Producers	Permian Basin Pure-Play Shale Producers	MTDR|FANG|PR	grind	scan	0				0.842		False	True	2026-09-04	2	78.100	0.667	1.000	0.667	0.333	1.000	still-live (censored)							still-live (censored)
388	2026-09-02	Renewable & Specialty Fuels Chemical Producers	Renewable & Specialty Fuels Chemical Producers	MEOH|CLMT|SSL	grind	scan	0				0.482		False	True	2026-09-04	2	81.800	1.000	1.000	1.000	0.000	1.000	still-live (censored)							still-live (censored)
389	2026-09-02	Specialty & Rare Disease Pharmaceutical Innovators	Specialty & Rare Disease Pharmaceutical Innovators	ETON|MLYS|NBIX|ALNY|TARS	grind	scan	1	13	0.115		0.115		False	True	2026-09-04	2	81.300	0.600	1.000	1.000	0.000	1.000	still-live (censored)							still-live (censored)
390	2026-09-03	Appalachian Natural Gas E&P Producers	Appalachian Natural Gas E&P Producers	AR|EQT|EXE|RRC	grind	scan	0		0.872		0.872		False	False	2026-09-03	0	69.100	0.500	1.000	0.750	0.500	1.000	post-death window incomplete (censored)		68.275	1.000				post-death window incomplete (censored)
391	2026-09-03	Brazil/LatAm Macro Risk-On Rotation	Brazil/LatAm Macro Risk-On Rotation	ITUB|PAGS|XP|PAM|SUZ	grind	scan	0		0.606		0.606		False	True	2026-09-04	1	76.200	0.800	1.000	1.000	0.000	0.400	still-live (censored)							still-live (censored)
392	2026-09-03	Homebuilders & Housing Supply Chain Recovery	Homebuilders & Housing Supply Chain Recovery	DHI|KBH|LEN|MHO|MTH|NVR|PHM|TOL|SHW	grind	scan	0		0.899		0.899		False	True	2026-09-04	1	24.500	0.000	0.000	0.000	0.000	0.000	still-live (censored)							still-live (censored)
393	2026-09-03	Newly Public Digital Trading & Brokerage Platforms	Newly Public Digital Trading & Brokerage Platforms	BULL|BLSH	cogap	scan	2	10			0.317		False	True	2026-09-04	1	92.400	1.000	1.000	1.000	0.500	0.500	still-live (censored)							still-live (censored)
394	2026-09-03	Oncology Therapeutics RS Turnaround	Oncology Therapeutics RS Turnaround	KURA|SNDX|GILD|SMMT	cogap	scan	2	0	0.424		0.424		False	True	2026-09-04	1	78.350	0.500	1.000	1.000	0.750	0.500	still-live (censored)							still-live (censored)
395	2026-09-03	Rare Disease & Specialty Biopharmaceutical Innovators	Rare Disease & Specialty Biopharmaceutical Innovators	ETON|HALO|SION|ALNY	cogap	scan	2	14	0.047		0.047		False	True	2026-09-04	1	90.150	0.750	1.000	0.500	0.250	1.000	still-live (censored)							still-live (censored)
396	2026-09-04	AI data-center power buildout	AI data-center power buildout	AGX|SNOW|ALAB	cogap	scan	3	0			0.289		False	True	2026-09-04	0	44.200	0.333	0.333	0.333	0.000	0.000	still-live (censored)							still-live (censored)
397	2026-09-04	Apartment & Single-Family Rental REITs	Apartment & Single-Family Rental REITs	AMH|CPT|ESS|INVH|MAA|UDR	grind	scan	0		0.901		0.901		False	True	2026-09-04	0	25.850	0.000	0.667	0.000	0.000	0.667	still-live (censored)							still-live (censored)
398	2026-09-04	Integrated Oil Majors RS Reversal	Integrated Oil Majors RS Reversal	CVX|BP|SHEL|PBR	grind	scan	0		0.654		0.654		False	True	2026-09-04	0	78.550	0.750	1.000	1.000	1.000	1.000	still-live (censored)							still-live (censored)
