set	ticker	trade_date	cap_gap	split_gap	raw_gap	artifact	art_reason	n_min_bars	prev_close	prev_volume	status_0931	reason_0931	entered_0931	entry_px_0931	stop_0931	target_0931	realized_r_0931	mark_r_0931	final_0931	partial_0931	sess_abst_0931	status_0936	reason_0936	entered_0936	entry_px_0936	stop_0936	target_0936	realized_r_0936	mark_r_0936	final_0936	partial_0936	sess_abst_0936	set2	raw_pc	raw_pv	tick_bound	inwin	sustain
MIN_PREV_CLOSE	LOBO	2026-06-02	42.86	42.86	42.86	False		390	0.84	371407.0	settled		True	1.23	1.13	1.33	-1.0		stop_hit	False	0	settled		True	1.23	1.13	1.33	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.84	373277.0	False	55.95238095238096	True
gap_floor_8_9	MCHPP	2026-06-02	8.16	8.16	8.16	False		138	77.44	1150632.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	gap_floor_8_9	77.44	1170739.0	False	8.161157024793411	False
gap_floor_7_8	MX	2026-06-02	7.15	7.15	7.15	False		389	7.83	7946384.0	settled		True	8.5	8.239999999999998	8.760000000000002	-1.0		stop_hit	False	0	settled		True	8.5	8.239999999999998	8.760000000000002	0.33333333333333337		stop_hit	True	0	gap_floor_7_8	7.83	8089991.0	False	10.727969348659002	False
gap_floor_6_7	MXL	2026-06-02	6.36	6.36	6.36	False		390	86.23	5058952.0	settled		True	92.51	88.89	96.13000000000001	-1.0		stop_hit	False	0	settled		True	92.51	88.89	96.13000000000001	-1.0		stop_hit	False	0	gap_floor_6_7	86.23	5078679.0	False	10.82767018439057	True
unclassified_security_type	NIMU	2026-06-02	9.09			True	no_daily	0	8.25	23.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
gap_floor_6_7	NVTS	2026-06-02	6.68	6.68	6.68	False		390	24.86	24801463.0	settled		True	26.71	25.53	27.89	-1.0		stop_hit	False	0	settled		True	26.71	25.53	27.89	0.9926553672316374		stop_hit	True	0	gap_floor_6_7	24.86	25019946.0	False	7.803700724054721	False
silent_no_row	PMI	2026-06-02	130.58	130.64	130.58	False		390	8.42	470572.0	settled		True	0.39	0.30999999999999994	0.4700000000000001	-1.0		stop_hit	False	0	settled		True	0.39	0.30999999999999994	0.4700000000000001	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.1684	23528627.0	True	135.74821852731594	True
gap_floor_5_6	QTTB	2026-06-02	5.23	5.23	5.23	False		344	11.66	1069199.0	settled		True	12.58	11.6	13.56	-1.0		stop_hit	False	0	settled		True	12.58	11.6	13.56	-1.0		stop_hit	False	0	gap_floor_5_6	11.66	1073058.0	False	10.20583190394511	False
MIN_PREV_CLOSE	QUCY	2026-06-02	22.42	22.42	22.42	False		389	2.23	3503896.0	settled		True	2.8	2.6500000000000004	2.9499999999999993	0.3333333333333333		stop_hit	True	0	settled		True	2.805	2.6500000000000004	2.9650000000000003	0.34408602150537715		stop_hit	True	0	MIN_PREV_CLOSE	2.23	3659599.0	False	36.77130044843048	True
MIN_PREV_DAY_VOLUME	RCON	2026-06-02	9.79	9.79	9.79	False		23	127.3	225.0	abstain	entry_window_gaps:26_of_29	False		0.5768000000000001					False	0	abstain	entry_window_gaps:21_of_24	False		0.5768000000000001					False	0	MIN_PREV_CLOSE	0.6365	45044.0	False	13.621366849960708	False
MIN_PREV_CLOSE	RKTO	2026-06-02	10.82	10.82	10.82	False		390	1.34	7309044.0	settled		True	1.5	1.4	1.6	-1.0		stop_hit	False	0	settled		True	1.5	1.4	1.6	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	1.34	7422318.0	False	12.68656716417911	True
MIN_PREV_CLOSE	SBFM	2026-06-02	20.92	20.92	20.92	False		362	2.39	447431.0	no_entry	never_crossed_orb_high	False		2.8604000000000003					False	0	no_entry	never_crossed_orb_high	False		2.8604000000000003					False	0	MIN_PREV_CLOSE	2.39	468513.0	False	22.158995815899573	True
gap_floor_5_6	SIG	2026-06-02	5.87	5.87	5.87	False		355	84.82	1617838.0	no_entry	never_crossed_orb_high	False		84.8					False	0	no_entry	never_crossed_orb_high	False		84.8					False	0	gap_floor_5_6	84.82	1620083.0	False	5.871256779061554	False
gap_floor_6_7	SMTC	2026-06-02	6.7	6.7	6.7	False		388	149.58	3949234.0	settled		True	160.85	155.04999999999998	166.65	-0.22413793103448107		stop_hit	True	0	settled		True	160.85	155.04999999999998	166.65	-0.22413793103448107		stop_hit	True	0	gap_floor_6_7	149.58	3975536.0	False	8.63751838481079	False
MIN_PREV_CLOSE	SOAR	2026-06-02	41.41	41.41	41.41	False		390	0.2475	604674309.0	no_entry	never_crossed_orb_high	False		0.33240000000000003					False	0	no_entry	never_crossed_orb_high	False		0.33240000000000003					False	0	MIN_PREV_CLOSE	0.2475	638649174.0	False	43.43434343434342	True
gap_floor_5_6	SPAI	2026-06-02	5.79	5.79	5.79	False		229	6.22	400509.0	settled		True	6.67	6.41	6.93	-1.0		stop_hit	False	0	abstain	entry_window_gaps:1_of_24	False		6.41					False	0	gap_floor_5_6	6.22	402474.0	False	7.395498392282946	False
MIN_PREV_CLOSE	STAK	2026-06-02	23.08	23.08	23.08	False		390	0.975	140474.0	settled		True	1.21	1.0899999999999999	1.33	23.48055555555554		stop_hit	True	0	settled		True	1.23	1.0899999999999999	1.3900000000000001	20.126190476190455		stop_hit	True	0	MIN_PREV_CLOSE	0.975	140970.0	False	52.820512820512846	True
gap_floor_5_6	UMAC	2026-06-02	5.89	5.89	5.89	False		390	28.88	10948127.0	settled		True	31.3	29.06	33.540000000000006	0.26785714285714274		stop_hit	True	0	settled		True	31.3	29.06	33.540000000000006	0.26785714285714274		stop_hit	True	0	gap_floor_5_6	28.88	11033277.0	False	14.577562326869824	True
MIN_PREV_CLOSE	VSA	2026-06-02	79.44	79.44	79.44	False		359	4.28	215082.0	no_entry	never_crossed_orb_high	False		6.7299999999999995					False	0	no_entry	never_crossed_orb_high	False		6.7299999999999995					False	0	MIN_PREV_CLOSE	4.28	2049383.0	False	80.14018691588785	True
unclassified_security_type	WCUFF	2026-06-02	13.21			True	no_daily	0	0.159	23718.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
unclassified_security_type	WRDLY	2026-06-02	26.67			True	no_daily	0	6.0	2115.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
gap_floor_5_6	XPEV	2026-06-02	5.06	5.06	5.06	False		390	17.2	9420150.0	no_entry	never_crossed_orb_high	False		17.72					False	0	no_entry	never_crossed_orb_high	False		17.72					False	0	gap_floor_5_6	17.2	9440144.0	False	5.697674418604649	False
MIN_PREV_DAY_VOLUME	YHC	2026-06-02	30.31	30.31	30.31	False		368	89.02	1320.0	no_trade	setup:stop_too_wide: 0.18 > 1.5x ATR 0.10	False							False	0	no_trade	setup:stop_too_wide: 0.18 > 1.5x ATR 0.10	False							False	0	MIN_PREV_CLOSE	0.8902	132024.0	False	33.677825207818444	True
gap_floor_7_8	YSWY	2026-06-02	7.69	7.69	7.69	False		221	22.24	513219.0	settled		True	24.385	22.605	26.165000000000003	-1.0		stop_hit	False	0	settled		True	24.51	22.605	26.540000000000003	-1.0		stop_hit	False	0	gap_floor_7_8	22.24	513300.0	False	12.327338129496397	True
MIN_PREV_CLOSE	ZJYL	2026-06-02	18.24	18.24	18.24	False		386	2.44	7096.0	settled		True	2.94	2.6401999999999997	3.2398000000000002	0.33333333333333337		stop_hit	True	0	settled		True	2.96	2.6401999999999997	3.2998000000000003	0.35417969564311025		stop_hit	True	0	MIN_PREV_CLOSE	2.44	585040.0	False	42.209016393442624	True
MIN_PREV_DAY_VOLUME	AIOS	2026-06-03	9.76	9.76	9.76	False		7	14.44	31812.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_DAY_VOLUME	14.44	31831.0	False	9.764542936288095	False
MIN_PREV_DAY_VOLUME	APUS	2026-06-03	11.36	11.36	11.36	False		16	13.2	2549.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	MIN_PREV_CLOSE	1.32	25493.0	False	13.636363636363626	False
gap_floor_5_6	APVO	2026-06-03	5.36	5.36	5.36	False		75	5.04	97470.0	abstain	entry_window_gaps:15_of_29	False		5.010000000000001					False	0	abstain	entry_window_gaps:13_of_24	False		5.010000000000001					False	0	gap_floor_5_6	5.04	98784.0	False	5.357142857142833	False
gap_floor_5_6	AVAH	2026-06-03	5.26	5.26	5.26	False		341	6.47	3021929.0	settled		True	6.88	6.680000000000001	7.079999999999999	-1.0000000000000044		stop_hit	False	0	settled		True	6.88	6.680000000000001	7.079999999999999	-1.0000000000000044		stop_hit	False	0	gap_floor_5_6	6.47	3022468.0	False	7.727975270479121	False
silent_no_row	BNRG	2026-06-03	15.56			True	no_daily	383	8.1	200632.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
gap_floor_5_6	BOT	2026-06-03	5.0	5.0	5.0	False		335	25.325	626099.0	abstain	entry_window_gaps:1_of_29	False		24.7764					False	0	abstain	entry_window_gaps:1_of_24	False		24.7764					False	0	gap_floor_5_6	25.325	637874.0	False	5.429417571569601	False
gap_floor_5_6	BRUN	2026-06-03	5.58	5.58	5.58	False		385	36.74	2451987.0	no_entry	never_crossed_orb_high	False		37.1403					False	0	no_entry	never_crossed_orb_high	False		37.1403					False	0	gap_floor_5_6	36.74	2489977.0	False	5.769461077844312	False
MIN_PREV_DAY_VOLUME	CISS	2026-06-03	11.36	11.36	11.36	False		276	88.0	6764.0	settled		True	2.48	2.3400000000000003	2.6199999999999997	-1.0		stop_hit	False	0	settled		True	2.48	2.3400000000000003	2.6199999999999997	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	2.2	270582.0	False	16.8181818181818	True
MIN_PREV_CLOSE	CNTB	2026-06-03	14.42	14.42	14.42	False		204	2.15	215035.0	abstain	entry_window_gaps:9_of_29	False		2.3299999999999996					False	0	abstain	entry_window_gaps:9_of_24	False		2.3299999999999996					False	0	MIN_PREV_CLOSE	2.15	227221.0	False	15.348837209302332	True
MIN_PREV_CLOSE	DEVS	2026-06-03	22.09	22.09	22.09	False		389	0.6017	144349283.0	settled		True	0.7787	0.6603000000000001	0.8970999999999998	0.3333333333333333		stop_hit	True	0	settled		True	0.7798	0.6603000000000001	0.9004000000000001	0.33640167364016765		stop_hit	True	0	MIN_PREV_CLOSE	0.6017	146303055.0	True	39.27206248961275	True
MIN_PREV_DAY_VOLUME	FIEE	2026-06-03	10.29	10.29	10.29	False		5	5.15	29630.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_DAY_VOLUME	5.15	29657.0	False		
MIN_PREV_CLOSE	FOFO	2026-06-03	21.2	21.2	21.2	False		343	4.01	907141.0	settled		True	4.86	4.659999999999999	5.060000000000001	0.33333333333333337		stop_hit	True	0	settled		True	4.86	4.659999999999999	5.060000000000001	0.33333333333333337		stop_hit	True	0	MIN_PREV_CLOSE	4.01	917842.0	False	54.6134663341646	True
unclassified_security_type	FOXO	2026-06-03	100.0	0.0	0.0	True	split_gap 0.0 vs capture 100.0	0	0.15	2700.0	excluded_artifact	split_gap 0.0 vs capture 100.0										excluded_artifact	split_gap 0.0 vs capture 100.0										artifact_or_otc	0.0922	0.0	False		
unclassified_security_type	GREH	2026-06-03	18.18			True	no_daily	0	0.0077	22000.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
MIN_PREV_DAY_VOLUME	HBNB	2026-06-03	15.83	15.83	15.83	False		13	5.1801	2618.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_DAY_VOLUME	5.1801	2626.0	False		
MIN_PREV_CLOSE	HTCO	2026-06-03	15.07	15.07	15.07	False		312	2.92	840317.0	settled		True	3.36	3.2600000000000002	3.4599999999999995	0.26666666666666783		stop_hit	True	0	settled		True	3.38	3.2600000000000002	3.5199999999999996	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	2.92	905812.0	False	43.150684931506845	True
silent_no_row	HUBC	2026-06-03	50.79	50.83	50.79	False		390	9.6	27277796.0	settled		True	0.7742	0.6257999999999999	0.9226000000000001	-1.0		stop_hit	False	0	settled		True	0.7766	0.6257999999999999	0.9298	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.48	545556942.0	True	70.8125	True
gap_floor_7_8	INTC	2026-06-03	7.87	7.87	7.87	False		390	107.93	104798646.0	no_entry	never_crossed_orb_high	False		112.23					False	0	no_entry	never_crossed_orb_high	False		112.23					False	0	gap_floor_7_8	107.93	106376254.0	False	9.59881404614103	False
MIN_PREV_CLOSE	KUST	2026-06-03	24.79	24.79	24.79	False		299	2.38	51574.0	settled		True	3.02	2.8800000000000003	3.1599999999999997	0.3333333333333333		stop_hit	True	0	abstain	entry_window_gaps:4_of_24	False		2.8800000000000003					False	0	MIN_PREV_CLOSE	2.38	52129.0	False	38.235294117647044	True
MIN_PREV_CLOSE	LASE	2026-06-03	45.25	45.25	45.25	False		390	2.42	254754868.0	no_trade	setup:stop_too_wide: 0.49 > 1.5x ATR 0.17	False							False	0	no_trade	setup:stop_too_wide: 0.49 > 1.5x ATR 0.17	False							False	0	MIN_PREV_CLOSE	2.42	287026502.0	False	64.87603305785126	True
gap_floor_8_9	LILKV	2026-06-03	8.93	8.93	8.93	False		24	5.6	136171.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	gap_floor_8_9	5.6	142110.0	False	9.107142857142875	False
unclassified_security_type	LINMF	2026-06-03	10.29			True	no_daily	0	0.1768	2158.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
MIN_PREV_DAY_VOLUME	MSAI	2026-06-03	24.04	24.04	24.04	False		350	5.45	29298.0	settled		True	6.87	6.150200000000001	7.589799999999999	0.3333333333333333		stop_hit	True	0	settled		True	6.9	6.150200000000001	7.6798	-1.0		stop_hit	False	0	MIN_PREV_DAY_VOLUME	5.45	29376.0	False	45.688073394495405	True
MIN_PREV_CLOSE	NCT	2026-06-03	21.4	21.4	21.4	False		338	2.99	147186.0	settled		True	3.64	3.2601999999999998	4.0198	-1.0		stop_hit	False	0	settled		True	3.66	3.2601999999999998	4.0798000000000005	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	2.99	532121.0	False	28.762541806020067	True
unclassified_security_type	NIMU	2026-06-03	25.0			True	no_daily	0	9.0	213.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
MIN_PREV_DAY_VOLUME	NTCL	2026-06-03	12.5	12.5	12.5	False		208	80.0	39012.0	abstain	entry_window_gaps:1_of_29	False		1.62					False	0	abstain	entry_window_gaps:1_of_24	False		1.62					False	0	MIN_PREV_CLOSE	1.6	1950647.0	False	18.74999999999997	False
silent_no_row	PMI	2026-06-03	22.22	22.22	22.22	False		390	13.5	16525911.0	settled		True	0.3427	0.3055	0.3799	-1.0		stop_hit	False	0	settled		True	0.3505	0.3055	0.40329999999999994	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.27	826295773.0	True	34.81481481481481	True
gap_floor_6_7	QNTM	2026-06-03	6.07	6.07	6.07	False		185	5.11	608087.0	abstain	entry_window_gaps:7_of_29	False		5.259999999999999					False	0	abstain	entry_window_gaps:6_of_24	False		5.259999999999999					False	0	gap_floor_6_7	5.11	609003.0	False	6.457925636007815	False
silent_no_row	RUBI	2026-06-03	11.15	11.13	11.15	False		386	13.75	468309.0	no_entry	never_crossed_orb_high	False		0.5886999999999999					False	0	no_entry	never_crossed_orb_high	False		0.5886999999999999					False	0	MIN_PREV_CLOSE	0.55	11707937.0	False	11.218181818181819	False
MIN_PREV_CLOSE	RZLT	2026-06-03	9.25	9.25	9.25	False		376	4.0	5464644.0	no_entry	never_crossed_orb_high	False		4.154999999999999					False	0	no_entry	never_crossed_orb_high	False		4.154999999999999					False	0	MIN_PREV_CLOSE	4.0	6754230.0	False	13.625	True
MIN_PREV_CLOSE	SDOT	2026-06-03	85.37	85.37	85.37	False		349	3.28	187765.0	settled		True	6.25	5.3302	7.1698	0.3333333333333333		stop_hit	True	0	settled		True	6.25	5.3302	7.1698	0.3333333333333333		stop_hit	True	0	MIN_PREV_CLOSE	3.28	191366.0	False	118.90243902439025	True
MIN_PREV_CLOSE	SELX	2026-06-03	73.54	73.52	73.52	False		390	0.284	88921.0	settled		True	0.54	0.4406	0.6394000000000001	-1.0		stop_hit	False	0	no_entry	never_crossed_orb_high	False		0.4406					False	0	MIN_PREV_CLOSE	0.284	89184.0	True	97.18309859154931	True
MIN_PREV_DAY_VOLUME	SVRN	2026-06-03	10.26	10.26	10.26	False		27	11.5	34579.0	settled		True	12.99	12.37	13.610000000000001	-1.6774193548387086		stop_hit	False	0	abstain	entry_window_gaps:24_of_24	False		12.37					False	0	MIN_PREV_DAY_VOLUME	11.5	36662.0	False	12.956521739130437	False
gap_floor_5_6	TATT	2026-06-03	5.43	5.43	5.43	False		187	40.36	226531.0	abstain	entry_window_gaps:1_of_29	False		38.68000000000001					False	0	abstain	entry_window_gaps:1_of_24	False		38.68000000000001					False	0	gap_floor_5_6	40.36	226575.0	False	10.65411298315162	False
gap_floor_5_6	TGTX	2026-06-03	5.27	5.27	5.27	False		390	36.64	1518215.0	settled		True	38.6762	38.3038	39.0486	-1.0		stop_hit	False	0	settled		True	38.6762	38.3038	39.0486	3.0213927676333676		stop_hit	True	0	gap_floor_5_6	36.64	1528386.0	False	8.146834061135365	False
MIN_PREV_CLOSE	WCT	2026-06-03	73.37	73.37	73.37	False		378	0.92	123685.0	settled		True	1.6	1.4	1.8000000000000003	-1.0		stop_hit	False	0	settled		True	1.62	1.4	1.8600000000000003	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.92	6065159.0	False	82.6086956521739	True
silent_no_row	WOK	2026-06-03	23.08	23.08	23.08	False		390	10.4	1054615.0	settled		True	0.13	0.1194	0.1406	-1.0		stop_hit	False	0	settled		True	0.13	0.1194	0.1406	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.104	105461601.0	True	25.96153846153848	True
gap_floor_7_8	WOLF	2026-06-03	7.93	7.93	7.93	False		390	61.06	8754701.0	no_entry	never_crossed_orb_high	False		61.75					False	0	no_entry	never_crossed_orb_high	False		61.75					False	0	gap_floor_7_8	61.06	8836931.0	False	10.13756960366851	False
MIN_PREV_CLOSE	XOS	2026-06-03	190.58	190.58	190.58	False		390	2.23	7843920.0	no_trade	setup:stop_too_wide: 0.30 > 1.5x ATR 0.18	False							False	0	no_trade	setup:stop_too_wide: 0.30 > 1.5x ATR 0.18	False							False	0	MIN_PREV_CLOSE	2.23	19797138.0	False	219.7309417040359	True
MIN_PREV_CLOSE	YDES	2026-06-03	9.72	9.72	9.72	False		56	3.19	27252.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	3.19	27307.0	False		
MIN_PREV_CLOSE	YMAT	2026-06-03	27.47	27.47	27.47	False		390	4.55	2489406.0	no_entry	never_crossed_orb_high	False		0.9600000000000002					False	0	no_entry	never_crossed_orb_high	False		0.9600000000000002					False	0	MIN_PREV_CLOSE	0.91	12448590.0	False	27.47252747252746	True
MIN_PREV_CLOSE	YOUL	2026-06-03	12.3	12.3	12.3	False		36	0.5414	144027.0	abstain	no_930_bar_for_orb	False							False	0	abstain	no_930_bar_for_orb	False							False	0	MIN_PREV_CLOSE	0.5414	144877.0	False	12.301440709272256	True
MIN_PREV_CLOSE	ZENA	2026-06-03	14.0	14.0	14.0	False		385	1.5	2962828.0	no_entry	never_crossed_orb_high	False		1.5499999999999998					False	0	no_entry	never_crossed_orb_high	False		1.5499999999999998					False	0	MIN_PREV_CLOSE	1.5	3047656.0	False	13.999999999999986	False
MIN_PREV_CLOSE	ACCL	2026-06-04	24.32	24.32	24.32	False		376	1.48	201652.0	abstain	day0_fill_bar_straddles_stop	True	1.84	1.76	1.9200000000000002				False	0	settled		True	1.84	1.76	1.9200000000000002	0.33333333333333337		stop_hit	True	0	MIN_PREV_CLOSE	1.48	2410046.0	False	29.513513513513516	True
unclassified_security_type	AVLNF	2026-06-04	12.86			True	no_daily	0	7.9425	711.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
gap_floor_7_8	BURU	2026-06-04	7.77	7.77	7.77	False		390	7.364	1652850.0	settled		True	0.1984	0.18960000000000002	0.20719999999999997	-1.0		stop_hit	False	0	settled		True	0.1984	0.18960000000000002	0.20719999999999997	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	0.1841	66114110.0	True	8.636610537751224	False
gap_floor_5_6	CAL	2026-06-04	5.17	5.17	5.17	False		336	14.12	717743.0	settled		True	15.0373	14.430000000000001	15.671899999999999	-1.0		stop_hit	False	0	abstain	entry_window_gaps:2_of_24	False		14.430000000000001					False	0	gap_floor_5_6	14.12	719843.0	False	6.497167138810212	False
MIN_PREV_CLOSE	CHNR	2026-06-04	9.21	9.21	9.21	False		82	4.45	393474.0	no_trade	setup:zero_range	False							False	0	no_trade	setup:zero_range	False							False	0	MIN_PREV_CLOSE	4.45	545088.0	False	9.213483146067432	False
unclassified_security_type	CLLEF	2026-06-04	18.92			True	no_daily	0	0.0925	83000.0	excluded_artifact	no_daily										excluded_artifact	no_daily										artifact_or_otc			False		
silent_no_row	CXAI	2026-06-04	94.76	94.72	94.72	False		390	7.96	1395236.0	settled		True	0.3101	0.28450000000000003	0.33569999999999994	-1.0		stop_hit	False	0	no_entry	never_crossed_orb_high	False		0.28450000000000003					False	0	MIN_PREV_CLOSE	0.1592	69761846.0	True	98.99497487437185	True
gap_floor_6_7	DQ	2026-06-04	6.16	6.16	6.16	False		352	16.06	834373.0	settled		True	17.05	16.77	17.330000000000002	0.3333333333333333		stop_hit	True	0	settled		True	17.14	16.77	17.6	-1.0		stop_hit	False	0	gap_floor_6_7	16.06	899746.0	False	9.277708592777103	False
gap_floor_6_7	DSGX	2026-06-04	6.19	6.19	6.19	False		367	74.11	512773.0	no_trade	setup:stop_too_wide: 4.43 > 1.5x ATR 2.95	False							False	0	no_trade	setup:stop_too_wide: 4.43 > 1.5x ATR 2.95	False							False	0	gap_floor_6_7	74.11	523227.0	False	8.959654567534741	False
MIN_PREV_CLOSE	DXST	2026-06-04	17.5	17.5	17.5	False		320	4.8	1753059.0	settled		True	5.8199	5.1801	6.459699999999999	0.33333333333333337		stop_hit	True	0	settled		True	5.85	5.1801	6.549999999999999	-1.0		stop_hit	False	0	MIN_PREV_CLOSE	4.8	1789245.0	False	50.0	True
MIN_PREV_CLOSE	EDHL	2026-06-04	37.87	37.87	37.87	False		389	2.6111	8361.0	settled		True	3.62	3.04	4.2	0.33333333333333337		stop_hit	True	0	settled		True	3.62	3.04	4.2	0.33333333333333337		stop_hit	True	0	MIN_PREV_CLOSE	2.6111	23436.0	False	64.2985714832829	True
