ticker,alert_date,scan_date,stage,reason,universe_sources,base_age,runup_pct,flag_depth_pct,pivot_high_date,pivot_high_price,sma_10,sma_20,held_from_stage,score
IMVT,2026-05-20,2026-05-28,WATCH,runup_59% base_4d close_vs_pivot_-7.7%,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",4,0.592145677928916,,2026-05-20,36.285,31.385,29.77975,,2
IMVT,2026-05-20,2026-05-29,INVALIDATED,close_33.30_below_base_low_close_33.41,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",5,0.592145677928916,,2026-05-20,36.285,31.819,30.0875,,0
IMVT,2026-05-20,2026-06-01,INVALIDATED,close_32.86_below_base_low_close_33.30,"{rs_1m_80,ninem_universe_watch}",6,0.592145677928916,,2026-05-20,36.285,32.356,30.3745,,0
IMVT,2026-05-20,2026-06-02,INVALIDATED,close_30.92_below_base_low_close_32.86,{ninem_universe_watch},7,0.592145677928916,,2026-05-20,36.285,32.795,30.528,,0
IMVT,2026-05-20,2026-06-03,WATCH,runup_59% base_8d close_vs_pivot_-14.2%,{ninem_universe_watch},8,0.592145677928916,,2026-05-20,36.285,33.281,30.6935,,2
IMVT,2026-05-20,2026-06-04,TIGHTENING,range_0.62 vol_0.76,{rs_1m_80},9,0.592145677928916,,2026-05-20,36.285,32.992000000000004,30.8935,,3
IMVT,2026-05-20,2026-06-05,TIGHTENING,range_0.62 vol_0.70,"{rs_1m_80,flag_stage_carryforward}",10,0.592145677928916,,2026-05-20,36.285,32.69,31.088,,3
IMVT,2026-05-20,2026-06-08,INVALIDATED,close_30.80_below_base_low_close_30.92,"{rs_1m_80,flag_stage_carryforward}",11,0.592145677928916,,2026-05-20,36.285,32.355000000000004,31.181,,0
IMVT,2026-05-20,2026-06-09,TIGHTENING,range_1.04 vol_0.59,"{rs_1m_80,flag_stage_carryforward}",12,0.592145677928916,,2026-05-20,36.285,32.132999999999996,31.3085,,4
IMVT,2026-05-20,2026-06-10,INVALIDATED,close_31.18_below_sma20_31.44,{flag_stage_carryforward},13,0.592145677928916,,2026-05-20,36.285,31.910000000000004,31.435000000000002,,0
SLS,2026-05-20,2026-05-21,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-05-20,9.0999,,,,0
SLS,2026-05-20,2026-05-22,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",1,,,2026-05-20,9.0999,,,,0
SLS,2026-05-20,2026-05-25,unqualified,base_age_1_below_3,{ninem_universe_watch},1,,,2026-05-20,9.0999,,,,0
SLS,2026-05-20,2026-05-26,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",2,,,2026-05-20,9.0999,,,,0
SLS,2026-05-20,2026-05-27,WATCH,runup_130% base_3d close_vs_pivot_-5.7%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",3,1.303772151898734,,2026-05-20,9.0999,7.692,6.346,,1
SLS,2026-05-20,2026-05-28,WATCH,runup_130% base_4d close_vs_pivot_+0.9%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",4,1.303772151898734,,2026-05-20,9.0999,7.956999999999999,6.5715,,1
SLS,2026-05-20,2026-05-29,WATCH,runup_130% base_5d close_vs_pivot_+2.3%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",5,1.303772151898734,,2026-05-20,9.0999,8.145999999999999,6.789499999999999,,1
SLS,2026-05-20,2026-06-01,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",0,,,2026-05-29,9.51,,,,0
SLS,2026-05-20,2026-06-02,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",1,,,2026-05-29,9.51,,,,0
SLS,2026-05-20,2026-06-03,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",2,,,2026-05-29,9.51,,,,0
SLS,2026-05-20,2026-06-04,WATCH,runup_141% base_3d close_vs_pivot_-4.9%,"{rs_top200,rs_1m_80,ninem_universe_watch}",3,1.4075949367088607,,2026-05-29,9.51,8.516,7.522499999999999,,1
SLS,2026-05-20,2026-06-05,WATCH,runup_141% base_4d close_vs_pivot_-13.5%,"{rs_top200,rs_1m_80,ninem_universe_watch}",4,1.4075949367088607,,2026-05-29,9.51,8.583,7.6875,,1
SLS,2026-05-20,2026-06-08,INVALIDATED,close_7.98_below_base_low_close_8.19,"{rs_top200,rs_1m_80}",5,1.4075949367088607,,2026-05-29,9.51,8.603,7.836,,0
TATT,2026-05-20,2026-05-26,unqualified,base_age_2_below_3,{rs_1m_80},2,,,2026-05-20,40.73,,,,0
TATT,2026-05-20,2026-05-27,unqualified,runup_29%_below_50%,"{rs_1m_80,momentum_25pct}",3,0.29219543147208116,,2026-05-20,40.73,,,,0
TATT,2026-05-20,2026-05-28,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct}",0,,,2026-05-27,41.86,,,,0
TATT,2026-05-20,2026-05-29,unqualified,base_age_1_below_3,"{rs_1m_80,momentum_25pct}",1,,,2026-05-27,41.86,,,,0
TATT,2026-05-20,2026-06-01,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct}",0,,,2026-05-29,43.7699,,,,0
TATT,2026-05-20,2026-06-02,unqualified,base_age_1_below_3,{rs_1m_80},1,,,2026-05-29,43.7699,,,,0
TATT,2026-05-20,2026-06-03,unqualified,base_age_2_below_3,{rs_1m_80},2,,,2026-05-29,43.7699,,,,0
TATT,2026-05-20,2026-06-04,unqualified,base_age_0_below_3,{rs_1m_80},0,,,2026-06-03,44.66,,,,0
TATT,2026-05-20,2026-06-05,unqualified,base_age_0_below_3,{rs_1m_80},0,,,2026-06-04,47.05,,,,0
TATT,2026-05-20,2026-06-08,unqualified,base_age_1_below_3,{rs_1m_80},1,,,2026-06-04,47.05,,,,0
TATT,2026-05-20,2026-06-09,unqualified,base_age_2_below_3,{rs_1m_80},2,,,2026-06-04,47.05,,,,0
AAP,2026-05-21,2026-05-28,unqualified,runup_34%_below_50%,{momentum_25pct},3,0.3362698753760207,,2026-05-21,62.19,,,,0
AAP,2026-05-21,2026-05-29,unqualified,runup_34%_below_50%,"{rs_1m_80,momentum_25pct}",4,0.3362698753760207,,2026-05-21,62.19,,,,0
AAP,2026-05-21,2026-06-01,unqualified,runup_34%_below_50%,{rs_1m_80},5,0.3362698753760207,,2026-05-21,62.19,,,,0
AAP,2026-05-21,2026-06-02,unqualified,runup_34%_below_50%,{rs_1m_80},6,0.3362698753760207,,2026-05-21,62.19,,,,0
AAP,2026-05-21,2026-06-03,unqualified,runup_34%_below_50%,{rs_1m_80},7,0.3362698753760207,,2026-05-21,62.19,,,,0
AAP,2026-05-21,2026-06-04,unqualified,runup_34%_below_50%,{rs_1m_80},8,0.3362698753760207,,2026-05-21,62.19,,,,0
AAP,2026-05-21,2026-06-05,unqualified,runup_34%_below_50%,{rs_1m_80},9,0.3362698753760207,,2026-05-21,62.19,,,,0
AAP,2026-05-21,2026-06-08,unqualified,runup_34%_below_50%,{rs_1m_80},10,0.3362698753760207,,2026-05-21,62.19,,,,0
AAP,2026-05-21,2026-06-09,unqualified,runup_34%_below_50%,{rs_1m_80},11,0.3362698753760207,,2026-05-21,62.19,,,,0
AAP,2026-05-21,2026-06-10,unqualified,runup_34%_below_50%,{rs_1m_80},12,0.3362698753760207,,2026-05-21,62.19,,,,0
BIRK,2026-05-21,2026-05-22,unqualified,runup_27%_below_50%,"{rs_1m_80,momentum_25pct}",21,0.27495462794918324,,2026-04-22,42.15,,,,0
BIRK,2026-05-21,2026-05-26,unqualified,runup_27%_below_50%,"{rs_1m_80,momentum_25pct}",22,0.27495462794918324,,2026-04-22,42.15,,,,0
BIRK,2026-05-21,2026-05-27,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct}",0,,,2026-05-26,43.58,,,,0
BIRK,2026-05-21,2026-05-28,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct}",0,,,2026-05-27,44.76,,,,0
BIRK,2026-05-21,2026-05-29,unqualified,base_age_1_below_3,"{rs_1m_80,momentum_25pct}",1,,,2026-05-27,44.76,,,,0
BIRK,2026-05-21,2026-06-01,unqualified,base_age_2_below_3,"{rs_1m_80,momentum_25pct}",2,,,2026-05-27,44.76,,,,0
BIRK,2026-05-21,2026-06-02,unqualified,runup_44%_below_50%,"{rs_1m_80,momentum_25pct}",3,0.43830334190231346,,2026-05-27,44.76,,,,0
BIRK,2026-05-21,2026-06-03,unqualified,runup_44%_below_50%,"{rs_1m_80,momentum_25pct}",4,0.43830334190231346,,2026-05-27,44.76,,,,0
BIRK,2026-05-21,2026-06-04,unqualified,runup_44%_below_50%,{rs_1m_80},5,0.43830334190231346,,2026-05-27,44.76,,,,0
BIRK,2026-05-21,2026-06-05,unqualified,runup_44%_below_50%,{rs_1m_80},6,0.43830334190231346,,2026-05-27,44.76,,,,0
BIRK,2026-05-21,2026-06-08,unqualified,runup_44%_below_50%,{rs_1m_80},7,0.43830334190231346,,2026-05-27,44.76,,,,0
BIRK,2026-05-21,2026-06-09,unqualified,runup_44%_below_50%,{rs_1m_80},8,0.43830334190231346,,2026-05-27,44.76,,,,0
BIRK,2026-05-21,2026-06-10,unqualified,runup_46%_below_50%,{rs_1m_80},7,0.4628856041131104,,2026-05-29,45.525,,,,0
BIRK,2026-05-21,2026-06-11,unqualified,runup_46%_below_50%,{rs_1m_80},8,0.4628856041131104,,2026-05-29,45.525,,,,0
GFS,2026-05-21,2026-05-22,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-05-21,81.46,,,,0
GFS,2026-05-21,2026-05-25,unqualified,base_age_0_below_3,{ninem_universe_watch},0,,,2026-05-21,81.46,,,,0
GFS,2026-05-21,2026-05-26,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-05-22,89.9,,,,0
GFS,2026-05-21,2026-05-27,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",0,,,2026-05-26,92.55,,,,0
GFS,2026-05-21,2026-05-28,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",1,,,2026-05-26,92.55,,,,0
GFS,2026-05-21,2026-05-29,unqualified,base_age_2_below_3,"{rs_1m_80,ninem_universe_watch}",2,,,2026-05-26,92.55,,,,0
GFS,2026-05-21,2026-06-01,INVALIDATED,close_79.93_below_base_low_close_79.97,{ninem_universe_watch},3,1.282930439072521,,2026-05-26,92.55,78.39,75.502,,0
GFS,2026-05-21,2026-06-02,WATCH,runup_128% base_4d close_vs_pivot_-8.6%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",4,1.282930439072521,,2026-05-26,92.55,80.066,76.34450000000001,,1
GFS,2026-05-21,2026-06-03,WATCH,runup_128% base_5d close_vs_pivot_-7.1%,"{rs_top200,rs_1m_80,ninem_universe_watch}",5,1.282930439072521,,2026-05-26,92.55,81.997,76.942,,1
GFS,2026-05-21,2026-06-04,TIGHTENING,range_1.00 vol_0.67,"{rs_top200,rs_1m_80,ninem_universe_watch}",6,1.282930439072521,,2026-05-26,92.55,83.388,77.562,,4
GFS,2026-05-21,2026-06-05,INVALIDATED,close_75.53_below_base_low_close_79.93,"{ninem_universe_watch,flag_stage_carryforward}",7,1.282930439072521,,2026-05-26,92.55,82.806,77.792,,0
GFS,2026-05-21,2026-06-08,INVALIDATED,close_77.31_below_sma20_77.95,"{rs_top200,rs_1m_80,flag_stage_carryforward}",8,1.282930439072521,,2026-05-26,92.55,81.973,77.9515,,0
GFS,2026-05-21,2026-06-09,INVALIDATED,close_75.26_below_base_low_close_75.53,"{rs_top200,rs_1m_80,flag_stage_carryforward}",9,1.282930439072521,,2026-05-26,92.55,80.503,77.965,,0
INFQ,2026-05-21,2026-05-22,TIGHTENING,runup_150% base_24d close_vs_pivot_-23.2%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch,flag_stage_carryforward}",24,1.4976525821596245,,2026-04-17,21.28,12.987,12.7155,WATCH,2
INFQ,2026-05-21,2026-05-25,TIGHTENING,runup_150% base_24d close_vs_pivot_-23.2%,"{ninem_universe_watch,flag_stage_carryforward}",24,1.4976525821596245,,2026-04-17,21.28,12.987,12.7155,WATCH,2
INFQ,2026-05-21,2026-05-26,TIGHTENING,runup_125% base_24d close_vs_pivot_-17.1%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch,flag_stage_carryforward}",24,1.2488262910798125,,2026-04-20,19.16,13.291,12.8445,WATCH,3
INFQ,2026-05-21,2026-05-27,unqualified,base_age_1_below_3,"{rs_1m_80,momentum_25pct,flag_stage_carryforward}",1,,,2026-05-22,18.2,,,,0
INFQ,2026-05-21,2026-05-28,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch,flag_stage_carryforward}",2,,,2026-05-22,18.2,,,,0
INFQ,2026-05-21,2026-05-29,WATCH,runup_114% base_3d close_vs_pivot_-10.9%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch,flag_stage_carryforward}",3,1.136150234741784,,2026-05-22,18.2,14.2,13.488499999999998,,1
INFQ,2026-05-21,2026-06-01,WATCH,runup_114% base_4d close_vs_pivot_-2.8%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",4,1.136150234741784,,2026-05-22,18.2,14.725,13.752500000000001,,1
INFQ,2026-05-21,2026-06-02,WATCH,runup_114% base_5d close_vs_pivot_+9.2%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",5,1.136150234741784,,2026-05-22,18.2,15.575,14.132,,1
INFQ,2026-05-21,2026-06-03,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",0,,,2026-06-02,20.75,,,,0
INFQ,2026-05-21,2026-06-04,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",1,,,2026-06-02,20.75,,,,0
INFQ,2026-05-21,2026-06-05,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",2,,,2026-06-02,20.75,,,,0
INFQ,2026-05-21,2026-06-08,INVALIDATED,close_14.81_below_sma20_14.82,"{rs_top200,rs_1m_80,ninem_universe_watch}",3,1.4354460093896715,,2026-06-02,20.75,16.662,14.8245,,0
INFQ,2026-05-21,2026-06-09,INVALIDATED,close_13.71_below_base_low_close_14.56,"{rs_top200,rs_1m_80,ninem_universe_watch}",4,1.4354460093896715,,2026-06-02,20.75,16.445,14.868,,0
INFQ,2026-05-21,2026-06-10,INVALIDATED,close_13.58_below_base_low_close_13.71,"{rs_top200,rs_1m_80,ninem_universe_watch}",5,1.4354460093896715,,2026-06-02,20.75,16.256999999999998,14.892000000000001,,0
INFQ,2026-05-21,2026-06-11,INVALIDATED,close_14.12_below_sma20_14.93,{ninem_universe_watch},6,1.4354460093896715,,2026-06-02,20.75,15.892000000000001,14.9335,,0
QBTS,2026-05-21,2026-05-22,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct}",0,,,2026-05-21,25.83,,,,0
QBTS,2026-05-21,2026-05-26,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct}",0,,,2026-05-22,31.55,,,,0
QBTS,2026-05-21,2026-05-27,unqualified,base_age_1_below_3,"{rs_1m_80,momentum_25pct}",1,,,2026-05-22,31.55,,,,0
QBTS,2026-05-21,2026-05-28,unqualified,base_age_2_below_3,"{rs_1m_80,momentum_25pct}",2,,,2026-05-22,31.55,,,,0
QBTS,2026-05-21,2026-05-29,WATCH,runup_147% base_3d close_vs_pivot_-4.5%,"{rs_1m_80,momentum_25pct}",3,1.4745098039215687,,2026-05-22,31.55,24.697,23.413,,1
QBTS,2026-05-21,2026-06-01,WATCH,runup_147% base_4d close_vs_pivot_-7.5%,"{rs_1m_80,momentum_25pct}",4,1.4745098039215687,,2026-05-22,31.55,25.580000000000002,23.8475,,2
QBTS,2026-05-21,2026-06-02,WATCH,runup_147% base_5d close_vs_pivot_-5.2%,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",5,1.4745098039215687,,2026-05-22,31.55,26.665,24.297,,2
QBTS,2026-05-21,2026-06-03,WATCH,runup_147% base_6d close_vs_pivot_-12.7%,"{rs_1m_80,momentum_25pct,ninem_universe_watch}",6,1.4745098039215687,,2026-05-22,31.55,27.601,24.5975,,2
QBTS,2026-05-21,2026-06-04,WATCH,runup_147% base_7d close_vs_pivot_-12.4%,"{rs_1m_80,ninem_universe_watch}",7,1.4745098039215687,,2026-05-22,31.55,28.435000000000002,24.788,,2
QBTS,2026-05-21,2026-06-05,INVALIDATED,close_23.85_below_base_low_close_27.48,"{rs_1m_80,ninem_universe_watch}",8,1.4745098039215687,,2026-05-22,31.55,28.246,24.881,,0
QBTS,2026-05-21,2026-06-08,WATCH,runup_147% base_9d close_vs_pivot_-18.1%,"{rs_top200,rs_1m_80,ninem_universe_watch}",9,1.4745098039215687,,2026-05-22,31.55,27.889,25.044,,2
QBTS,2026-05-21,2026-06-09,INVALIDATED,close_23.52_below_base_low_close_23.85,"{rs_1m_80,ninem_universe_watch}",10,1.4745098039215687,,2026-05-22,31.55,27.458999999999996,25.0185,,0
QBTS,2026-05-21,2026-06-10,INVALIDATED,close_23.25_below_base_low_close_23.52,"{rs_1m_80,ninem_universe_watch}",11,1.4745098039215687,,2026-05-22,31.55,27.036,25.063499999999998,,0
QBTS,2026-05-21,2026-06-11,INVALIDATED,close_23.82_below_sma20_25.18,{ninem_universe_watch},12,1.4745098039215687,,2026-05-22,31.55,26.469,25.182499999999997,,0
RGTI,2026-05-21,2026-05-22,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct}",0,,,2026-05-21,22.1,,,,0
RGTI,2026-05-21,2026-05-26,unqualified,base_age_0_below_3,"{rs_1m_80,momentum_25pct}",0,,,2026-05-22,27.785,,,,0
RGTI,2026-05-21,2026-05-27,unqualified,base_age_1_below_3,"{rs_1m_80,momentum_25pct}",1,,,2026-05-22,27.785,,,,0
RGTI,2026-05-21,2026-05-28,unqualified,base_age_2_below_3,"{rs_1m_80,momentum_25pct}",2,,,2026-05-22,27.785,,,,0
RGTI,2026-05-21,2026-05-29,WATCH,runup_122% base_3d close_vs_pivot_-8.1%,"{rs_1m_80,momentum_25pct}",3,1.2174780526735836,,2026-05-22,27.785,21.802500000000002,20.3065,,1
RGTI,2026-05-21,2026-06-01,WATCH,runup_122% base_4d close_vs_pivot_-7.8%,"{rs_1m_80,momentum_25pct}",4,1.2174780526735836,,2026-05-22,27.785,22.5805,20.713,,2
RGTI,2026-05-21,2026-06-02,WATCH,runup_122% base_5d close_vs_pivot_-3.3%,"{rs_1m_80,momentum_25pct}",5,1.2174780526735836,,2026-05-22,27.785,23.6065,21.172,,1
RGTI,2026-05-21,2026-06-03,INVALIDATED,close_24.09_below_base_low_close_24.62,"{rs_1m_80,momentum_25pct}",6,1.2174780526735836,,2026-05-22,27.785,24.419999999999998,21.46325,,0
RGTI,2026-05-21,2026-06-04,WATCH,runup_122% base_7d close_vs_pivot_-13.0%,{rs_1m_80},7,1.2174780526735836,,2026-05-22,27.785,25.148,21.66675,,2
RGTI,2026-05-21,2026-06-05,INVALIDATED,close_20.68_below_base_low_close_24.09,{rs_1m_80},8,1.2174780526735836,,2026-05-22,27.785,25.012,21.78375,,0
RGTI,2026-05-21,2026-06-08,INVALIDATED,close_21.77_below_sma20_21.93,{rs_1m_80},9,1.2174780526735836,,2026-05-22,27.785,24.5465,21.925,,0
RGTI,2026-05-21,2026-06-09,INVALIDATED,close_19.69_below_base_low_close_20.68,{rs_1m_80},10,1.2174780526735836,,2026-05-22,27.785,24.009,21.884,,0
RGTI,2026-05-21,2026-06-10,INVALIDATED,close_19.45_below_base_low_close_19.69,{rs_1m_80},11,1.2174780526735836,,2026-05-22,27.785,23.4915,21.90275,,0
RLAY,2026-05-21,2026-05-22,WATCH,runup_97% base_22d close_vs_pivot_-20.6%,"{magna53_failed_r3,ninem_universe_watch}",22,0.9699248120300754,,2026-04-21,17.03,12.835999999999999,12.9435,,2
RLAY,2026-05-21,2026-05-25,WATCH,runup_93% base_22d close_vs_pivot_-20.6%,"{magna53_failed_r3,ninem_universe_watch}",22,0.9264705882352944,,2026-04-21,17.03,12.835999999999999,12.9435,,2
RLAY,2026-05-21,2026-05-26,WATCH,runup_93% base_23d close_vs_pivot_-16.8%,"{rs_1m_80,magna53_failed_r3,ninem_universe_watch}",23,0.9264705882352944,,2026-04-21,17.03,12.968,12.904499999999999,,3
RLAY,2026-05-21,2026-05-27,WATCH,runup_93% base_24d close_vs_pivot_-15.3%,"{rs_top200,rs_1m_80,magna53_failed_r3,ninem_universe_watch}",24,0.9264705882352944,,2026-04-21,17.03,13.118,12.9745,,3
RLAY,2026-05-21,2026-05-28,WATCH,runup_89% base_24d close_vs_pivot_-19.0%,"{rs_1m_80,magna53_failed_r3,ninem_universe_watch}",24,0.8929359823399556,,2026-04-22,17.15,13.185999999999998,13.041,,2
RLAY,2026-05-21,2026-05-29,WATCH,runup_82% base_24d close_vs_pivot_-14.9%,"{rs_1m_80,ninem_universe_watch}",24,0.8217439293598232,,2026-04-23,16.505,13.312999999999999,13.095500000000001,,2
RLAY,2026-05-21,2026-06-01,WATCH,runup_71% base_5d close_vs_pivot_-7.7%,"{rs_1m_80,ninem_universe_watch}",5,0.705298013245033,,2026-05-21,15.45,13.519,13.1725,,2
RLAY,2026-05-21,2026-06-02,WATCH,runup_71% base_6d close_vs_pivot_+1.6%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",6,0.705298013245033,,2026-05-21,15.45,13.879,13.303,,2
RLAY,2026-05-21,2026-06-03,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch}",0,,,2026-06-02,17.47,,,,0
RLAY,2026-05-21,2026-06-04,unqualified,base_age_1_below_3,"{rs_1m_80,ninem_universe_watch}",1,,,2026-06-02,17.47,,,,0
RLAY,2026-05-21,2026-06-05,unqualified,base_age_2_below_3,"{rs_1m_80,ninem_universe_watch}",2,,,2026-06-02,17.47,,,,0
RLAY,2026-05-21,2026-06-08,WATCH,runup_89% base_3d close_vs_pivot_-21.8%,"{rs_1m_80,ninem_universe_watch}",3,0.8855909336211547,,2026-06-02,17.47,14.353,13.5945,,1
RLAY,2026-05-21,2026-06-09,WATCH,runup_89% base_4d close_vs_pivot_-19.3%,"{rs_1m_80,ninem_universe_watch}",4,0.8855909336211547,,2026-06-02,17.47,14.344999999999999,13.6565,,2
RLAY,2026-05-21,2026-06-10,INVALIDATED,close_13.49_below_base_low_close_13.52,{ninem_universe_watch},5,0.8855909336211547,,2026-06-02,17.47,14.251,13.6845,,0
RLAY,2026-05-21,2026-06-11,WATCH,runup_89% base_6d close_vs_pivot_-18.5%,{ninem_universe_watch},6,0.8855909336211547,,2026-06-02,17.47,14.285,13.735499999999998,,2
EL,2026-05-22,2026-06-09,unqualified,runup_37%_below_50%,{rs_1m_80},10,0.36771368166717,,2026-05-22,90.57,,,,0
EL,2026-05-22,2026-06-10,unqualified,runup_37%_below_50%,{rs_1m_80},11,0.36771368166717,,2026-05-22,90.57,,,,0
EL,2026-05-22,2026-06-11,unqualified,runup_37%_below_50%,{rs_1m_80},12,0.36771368166717,,2026-05-22,90.57,,,,0
HLIT,2026-05-22,2026-05-25,TIGHTENING,range_0.68 vol_0.86,"{ninem_universe_watch,flag_stage_carryforward}",7,0.8180744240992321,,2026-05-12,15.39,13,12.2585,,3
HLIT,2026-05-22,2026-05-26,unqualified,close_16.90_off_pivot_close_12.95_>24%(scaled_for_runup_0.8x),"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch,flag_stage_carryforward}",8,0.8180744240992321,,2026-05-12,15.39,13.407,12.578999999999999,,0
HLIT,2026-05-22,2026-05-27,unqualified,base_age_0_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch,flag_stage_carryforward}",0,,,2026-05-26,17.59,,,,0
HLIT,2026-05-22,2026-05-28,unqualified,base_age_1_below_3,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch,flag_stage_carryforward}",1,,,2026-05-26,17.59,,,,0
HLIT,2026-05-22,2026-05-29,unqualified,base_age_2_below_3,"{rs_top200,rs_1m_80,ninem_universe_watch,flag_stage_carryforward}",2,,,2026-05-26,17.59,,,,0
HLIT,2026-05-22,2026-06-01,WATCH,runup_108% base_3d close_vs_pivot_-10.1%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",3,1.0779681039574718,,2026-05-26,17.59,14.691999999999998,13.644499999999999,,1
HLIT,2026-05-22,2026-06-02,WATCH,runup_108% base_4d close_vs_pivot_-11.4%,"{rs_top200,rs_1m_80,momentum_25pct,ninem_universe_watch}",4,1.0779681039574718,,2026-05-26,17.59,15.002,13.8335,,2
HLIT,2026-05-22,2026-06-03,INVALIDATED,close_14.66_below_base_low_close_15.11,"{rs_1m_80,ninem_universe_watch}",5,1.0779681039574718,,2026-05-26,17.59,15.238,13.972,,0
HLIT,2026-05-22,2026-06-04,INVALIDATED,close_14.61_below_base_low_close_14.66,"{rs_1m_80,ninem_universe_watch}",6,1.0779681039574718,,2026-05-26,17.59,15.468,14.0935,,0
HLIT,2026-05-22,2026-06-05,INVALIDATED,close_13.27_below_base_low_close_14.61,{ninem_universe_watch},7,1.0779681039574718,,2026-05-26,17.59,15.525,14.143,,0
HLIT,2026-05-22,2026-06-08,INVALIDATED,close_14.09_below_sma20_14.21,"{rs_1m_80,ninem_universe_watch}",8,1.0779681039574718,,2026-05-26,17.59,15.413999999999998,14.206999999999999,,0
HLIT,2026-05-22,2026-06-09,INVALIDATED,close_13.41_below_sma20_14.24,{ninem_universe_watch},9,1.0779681039574718,,2026-05-26,17.59,15.065000000000001,14.235999999999999,,0
HLIT,2026-05-22,2026-06-10,INVALIDATED,close_13.50_below_sma20_14.26,{rs_1m_80},10,1.0779681039574718,,2026-05-26,17.59,14.703999999999999,14.263499999999999,,0
HLIT,2026-05-22,2026-06-11,TIGHTENING,range_1.03 vol_0.44,{rs_1m_80},11,1.0779681039574718,,2026-05-26,17.59,14.455000000000002,14.3215,,3
HLIT,2026-05-22,2026-06-12,TIGHTENING,range_1.03 vol_0.42,{flag_stage_carryforward},12,1.0779681039574718,,2026-05-26,17.59,14.437000000000001,14.401,,3
IMAX,2026-05-22,2026-05-26,unqualified,base_age_0_below_3,{rs_1m_80},0,,,2026-05-22,39.72,,,,0
IMAX,2026-05-22,2026-05-27,unqualified,base_age_0_below_3,{rs_1m_80},0,,,2026-05-26,40.79,,,,0
IMAX,2026-05-22,2026-05-28,unqualified,base_age_1_below_3,{rs_1m_80},1,,,2026-05-26,40.79,,,,0
IMAX,2026-05-22,2026-05-29,unqualified,base_age_2_below_3,{rs_1m_80},2,,,2026-05-26,40.79,,,,0
IMAX,2026-05-22,2026-06-01,unqualified,runup_25%_below_50%,{rs_1m_80},3,0.24701926016508713,,2026-05-26,40.79,,,,0
IMAX,2026-05-22,2026-06-02,unqualified,runup_25%_below_50%,{rs_1m_80},4,0.24701926016508713,,2026-05-26,40.79,,,,0
IMAX,2026-05-22,2026-06-03,unqualified,runup_25%_below_50%,{rs_1m_80},5,0.24701926016508713,,2026-05-26,40.79,,,,0
IMAX,2026-05-22,2026-06-04,unqualified,runup_25%_below_50%,{rs_1m_80},6,0.24701926016508713,,2026-05-26,40.79,,,,0
