ticker,alert_date,source,skip_reason,skip_category,ep_score,gap_pct,rel_volume,catalyst_quality,open_d0,close_d0,ret_1d,ret_5d,ret_20d,max_high_5d,max_high_20d,scan_time_et,rank_by_gap,projected_vol_multiple,pm_rvol,adv,adv_source,minutes_since_open,filter_reason
DSP,2026-05-12,scan_filter,"pre-mkt volume 24,117 < 25,000 shares",pm_rvol_low,,9.73,0.11,,11.98,10.8,-0.12520868113522537,,,0.01836393989983296,0.01836393989983296,2026-05-12 13:40:00.030944+00:00,14,,,210285.603728,polygon_20d,10,"pre-mkt volume 24,117 < 25,000 shares"
ELTX,2026-05-12,scan_filter,"pre-mkt volume 1,126 < 25,000 shares",pm_rvol_low,,8.53,0.01,,12.01,10.55,-0.05911740216486254,,,0.005828476269775211,0.005828476269775211,2026-05-12 13:40:00.030944+00:00,19,,,127961.515834,polygon_20d,10,"pre-mkt volume 1,126 < 25,000 shares"
ENHA,2026-05-12,scan_filter,"pre-mkt volume 3,427 < 25,000 shares",pm_rvol_low,,9.3,0.01,,7.01,5.84,-0.24679029957203988,,,0.04279600570613407,0.04279600570613407,2026-05-12 13:40:00.030944+00:00,15,,,264269.249536,pending,10,"pre-mkt volume 3,427 < 25,000 shares"
FCEL,2026-05-12,scan_filter,outside top-20 gap cap (gap 8.0%),outside_top20,,8.03,0.07,,16.41,17.09,0.21389396709323594,,,0.3912248628884825,0.3912248628884825,2026-05-12 13:15:00.030198+00:00,22,,,8658968.319519,polygon_20d,,outside top-20 gap cap (gap 8.0%)
GDOT,2026-05-12,scan_filter,"pre-mkt volume 8,882 < 25,000 shares",pm_rvol_low,,8.62,0.02,,12.94,12.6,-0.02318392581143732,,,0.0038639876352396223,0.0038639876352396223,2026-05-12 13:40:00.030944+00:00,17,,,425967.608826,polygon_20d,10,"pre-mkt volume 8,882 < 25,000 shares"
HLIO,2026-05-12,scan_filter,"filter:session_rvol_too_low: session_rvol=0.45x (today 2,980 / baseline 6,640 n=21) < 1.0x",session_rvol_low,,8.69,0.01,,74.63,77.57,0.007101701728527417,,,0.07195497789092864,0.07195497789092864,2026-05-12 13:40:00.030944+00:00,16,,0.449,356057.4824095,polygon_20d,10,"filter:session_rvol_too_low: session_rvol=0.45x (today 2,980 / baseline 6,640 n=21) < 1.0x"
HPK,2026-05-12,scan_filter,"pre-mkt volume 278 < 25,000 shares",pm_rvol_low,,8.71,0.0,,6.1,6.89,0.09672131147540997,,,0.1967213114754099,0.1967213114754099,2026-05-12 13:15:00.030198+00:00,17,,,869243.0229225,polygon_20d,,"pre-mkt volume 278 < 25,000 shares"
HTCO,2026-05-12,scan_filter,quality filter: filter:atr_too_high: 102.1% > 15.0%,atr_high,,30.07,8.03,,8.8,11.28,-0.1761363636363637,,,0.3772727272727271,0.3772727272727271,2026-05-12 13:40:00.030944+00:00,1,,,639630.0467185,polygon_20d,10,quality filter: filter:atr_too_high: 102.1% > 15.0%
IPWR,2026-05-12,scan_filter,"pre-mkt volume 19,151 < 25,000 shares",pm_rvol_low,,8.52,0.08,,5.79,5.45,-0.07081174438687395,,,0.3039723661485319,0.3039723661485319,2026-05-12 11:55:00.018348+00:00,20,,,247511.686238,polygon_20d,,"pre-mkt volume 19,151 < 25,000 shares"
MNTS,2026-05-12,scan_filter,quality filter: filter:atr_too_high: 15.9% > 15.0%,atr_high,,8.19,0.03,,5.85,5.34,0.005128205128205171,,,0.09743589743589749,0.09743589743589749,2026-05-12 11:30:00.014399+00:00,16,,1.217,2543123.843816,polygon_20d,,quality filter: filter:atr_too_high: 15.9% > 15.0%
MTEX,2026-05-12,scan_filter,"pre-mkt volume 1,238 < 25,000 shares",pm_rvol_low,,8.05,0.19,,5.12,4.89,0.015625000000000014,,,0.06640624999999997,0.06640624999999997,2026-05-12 11:30:00.014399+00:00,18,,,6583.0965815,polygon_20d,,"pre-mkt volume 1,238 < 25,000 shares"
MWH,2026-05-12,scan_filter,"pre-mkt volume 5,473 < 25,000 shares",pm_rvol_low,,8.87,0.01,,46.0,45.84,0.016739130434782677,,,0.05217391304347823,0.05217391304347823,2026-05-12 13:20:00.029618+00:00,16,,2.332,933329.7331115,polygon_20d,,"pre-mkt volume 5,473 < 25,000 shares"
ODTX,2026-05-12,scan_filter,"pre-mkt volume 448 < 25,000 shares",pm_rvol_low,,9.0,0.0,,17.61,17.9,0.01873935264054525,,,0.02555366269165243,0.02555366269165243,2026-05-12 12:15:00.013181+00:00,17,,,426999.934912,pending,,"pre-mkt volume 448 < 25,000 shares"
QBTS,2026-05-12,scan_filter,M&A/buyout catalyst — no momentum trade,ma_filter,,8.04,0.05,,22.42,22.35,-0.04371097234611955,,,0.06645851917930412,0.06645851917930412,2026-05-12 11:00:00.089330+00:00,16,,3.255,29649553.2705785,polygon_20d,,M&A/buyout catalyst — no momentum trade
QUBT,2026-05-12,scan_filter,M&A/buyout catalyst — no momentum trade,ma_filter,,26.03,1.12,,12.7,11.78,-0.131496062992126,,,0.1377952755905512,0.1377952755905512,2026-05-12 13:40:00.030944+00:00,3,,11.643,14865634.813809998,polygon_20d,10,M&A/buyout catalyst — no momentum trade
RAL,2026-05-12,scan_filter,score 43 < 50 (catalyst=strong),score_below_50,43.2,14.31,0.55,strong,58.88,59.16,0.04211956521739125,,,0.05893342391304346,0.05893342391304346,2026-05-12 13:40:00.030944+00:00,8,,49.376,1159552.6989315,polygon_20d,10,score 43 < 50 (catalyst=strong)
RIGL,2026-05-12,scan_filter,quality filter: filter:mcap_too_small: $485M < $500M,mcap_low,,8.78,0.05,,27.97,29.37,0.1487307829817663,,,0.18019306399713977,0.18019306399713977,2026-05-12 12:05:00.018122+00:00,20,,20.104,383834.4543275,polygon_20d,,quality filter: filter:mcap_too_small: $485M < $500M
SGHC,2026-05-12,scan_filter,score 0 < 50 (catalyst=strong),score_below_50,0.0,8.27,0.02,strong,13.42,12.92,-0.027570789865871775,,,0.048435171385991085,0.048435171385991085,2026-05-12 13:30:00.027956+00:00,20,,2.532,3639410.324755,polygon_20d,1,score 0 < 50 (catalyst=strong)
SWMR,2026-05-12,scan_filter,quality filter: filter:mcap_too_small: $410M < $500M,mcap_low,,8.48,0.05,,35.71,36.04,-0.15177821338560632,,,0.06580789694763375,0.06580789694763375,2026-05-12 13:10:00.031762+00:00,19,,2.74,948667.644419,polygon_20d,,quality filter: filter:mcap_too_small: $410M < $500M
TME,2026-05-12,scan_filter,"routine catalyst, gap 8.1%",catalyst_downgrade,,8.05,0.05,,9.6,9.07,-0.06875000000000002,,,0.03229166666666672,0.03229166666666672,2026-05-12 11:05:00.014133+00:00,15,,21.619,8892716.832827501,polygon_20d,,"routine catalyst, gap 8.1%"
VCX,2026-05-12,scan_filter,EP cooldown — alerted within last 60 days,cooldown,,8.7,0.06,,259.0,275.0,-0.05015444015444019,,,0.1968725868725869,0.1968725868725869,2026-05-12 11:15:00.018273+00:00,11,,8.205,367784.724811,polygon_20d,,EP cooldown — alerted within last 60 days
WEN,2026-05-12,scan_filter,M&A/buyout catalyst — no momentum trade,ma_filter,,14.94,0.74,,7.61,7.9,0.0762155059132719,,,0.1090670170827857,0.1090670170827857,2026-05-12 13:40:00.030944+00:00,7,,12.351,8336166.8540940005,polygon_20d,10,M&A/buyout catalyst — no momentum trade
AAOI,2026-05-11,scan_filter,outside top-20 gap cap (gap 9.9%),outside_top20,,9.9,0.14,,152.26,184.9,0.23656902666491536,,,0.5346775252856956,0.5346775252856956,2026-05-11 13:50:00.050028+00:00,23,2.7,,12530102.4768895,polygon_20d,20,outside top-20 gap cap (gap 9.9%)
ADUR,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.6%),outside_top20,,8.59,0.12,,14.335,13.86,-0.07568887338681554,,,0.01748866410882444,0.01748866410882444,2026-05-11 12:45:00.024670+00:00,21,,,285373.196563,polygon_20d,,outside top-20 gap cap (gap 8.6%)
AIXI,2026-05-11,scan_filter,outside top-20 gap cap (gap 9.2%),outside_top20,,9.24,0.06,,12.59,11.73,-0.04845115170770448,,,0.11080222398729146,0.11080222398729146,2026-05-11 13:40:00.062154+00:00,22,,,1795077.5354285,polygon_20d,10,outside top-20 gap cap (gap 9.2%)
APT,2026-05-11,scan_filter,"quality filter: filter:adv_too_low: $113,050",adv_low,,12.42,3.25,,7.09,6.64,-0.10437235543018339,,,0.05782792665726377,0.05782792665726377,2026-05-11 13:50:00.050028+00:00,10,63.4,,29283.172326,polygon_20d,20,"quality filter: filter:adv_too_low: $113,050"
ASM,2026-05-11,scan_filter,outside top-20 gap cap (gap 9.6%),outside_top20,,9.64,0.17,,7.19,7.52,0.10848400556328225,,,0.13908205841446442,0.13908205841446442,2026-05-11 13:50:00.050028+00:00,25,3.3,,4284952.108145,polygon_20d,20,outside top-20 gap cap (gap 9.6%)
ASPI,2026-05-11,scan_filter,"routine catalyst, gap 9.8%",catalyst_downgrade,,9.85,0.04,,5.62,6.22,0.062277580071174315,,,0.1565836298932384,0.1565836298932384,2026-05-11 11:50:00.024491+00:00,15,,4.466,4016334.0250770003,polygon_20d,,"routine catalyst, gap 9.8%"
ATRA,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.5%),outside_top20,,8.51,1.11,,8.83,8.78,0.1109852774631937,,,0.22309173272933172,0.22309173272933172,2026-05-11 13:25:00.030420+00:00,25,,,81027.2698265,polygon_20d,,outside top-20 gap cap (gap 8.5%)
BBOT,2026-05-11,scan_filter,"pre-mkt volume 1,021 < 25,000 shares",pm_rvol_low,,10.31,0.0,,7.85,7.89,0.03566878980891734,,,0.09936305732484091,0.09936305732484091,2026-05-11 12:25:00.020743+00:00,18,,,492099.3142835,polygon_20d,,"pre-mkt volume 1,021 < 25,000 shares"
BKKT,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.22,0.11,,10.07,9.92,-0.11916583912611728,,,0.023833167825223458,0.023833167825223458,2026-05-11 13:10:00.044842+00:00,24,,,1064809.6952729998,polygon_20d,,outside top-20 gap cap (gap 8.2%)
BNAI,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.1%),outside_top20,,8.05,0.73,,24.22,23.56,-0.01734104046242767,,,0.10817506193228742,0.10817506193228742,2026-05-11 13:45:00.032586+00:00,23,19.0,,488935.9680645,polygon_20d,15,outside top-20 gap cap (gap 8.1%)
CEPU,2026-05-11,scan_filter,"pre-mkt volume 761 < 25,000 shares",pm_rvol_low,,14.53,0.0,,14.12,14.54,0.00849858356940517,,,0.03682719546742219,0.03682719546742219,2026-05-11 12:50:00.038127+00:00,9,,0.473,381339.07538299996,polygon_20d,,"pre-mkt volume 761 < 25,000 shares"
CEVA,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.2,0.12,,36.02,36.46,0.029428095502498475,,,0.10882842865074942,0.10882842865074942,2026-05-11 13:25:00.030420+00:00,27,,,713281.171721,polygon_20d,,outside top-20 gap cap (gap 8.2%)
DCH,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.7%),outside_top20,,8.73,0.15,,6.71,6.69,-0.03427719821162437,,,0.0938897168405365,0.0938897168405365,2026-05-11 13:50:00.050028+00:00,31,2.9,,4369224.2557285,polygon_20d,20,outside top-20 gap cap (gap 8.7%)
DGXX,2026-05-11,scan_filter,already up 76% in prior 5 days (extended),extension_gate,,14.78,4.61,,7.42,7.43,0.1307277628032346,,,0.2398921832884096,0.2398921832884096,2026-05-11 13:50:00.050028+00:00,8,89.9,11.443,2216047.7405085,polygon_20d,20,already up 76% in prior 5 days (extended)
DRTS,2026-05-11,scan_filter,outside top-20 gap cap (gap 10.1%),outside_top20,,10.11,4.61,,9.75,10.34,0.013333333333333414,,,0.10870769230769238,0.10870769230769238,2026-05-11 13:50:00.050028+00:00,21,89.9,,402468.2265715,polygon_20d,20,outside top-20 gap cap (gap 10.1%)
DXYZ,2026-05-11,scan_filter,EP cooldown — alerted within last 60 days,cooldown,,12.29,0.67,,61.61,71.24,-0.13325758805388738,,,0.15630579451387755,0.15630579451387755,2026-05-11 13:50:00.050028+00:00,12,13.1,5.921,2140488.7730115,polygon_20d,20,EP cooldown — alerted within last 60 days
EAF,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.18,0.08,,9.32,10.03,-0.015021459227467872,,,0.12875536480686686,0.12875536480686686,2026-05-11 13:50:00.050028+00:00,35,1.6,,233899.0401445,polygon_20d,20,outside top-20 gap cap (gap 8.2%)
EIKN,2026-05-11,scan_filter,"pre-mkt volume 12,589 < 25,000 shares",pm_rvol_low,,8.63,0.05,,10.53,9.95,0.0949667616334283,,,0.2820512820512821,0.2820512820512821,2026-05-11 13:45:00.032586+00:00,19,1.3,,249152.200189,polygon_20d,15,"pre-mkt volume 12,589 < 25,000 shares"
ELA,2026-05-11,scan_filter,"pre-mkt volume 1,287 < 25,000 shares",pm_rvol_low,,10.44,0.02,,25.65,24.27,-0.057699805068226,,,0.05107212475633537,0.05107212475633537,2026-05-11 12:45:00.024670+00:00,15,,,64150.210781999995,polygon_20d,,"pre-mkt volume 1,287 < 25,000 shares"
FORM,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.34,0.07,,156.07,151.4,-0.15409752034343555,,,0.009995514833087731,0.009995514833087731,2026-05-11 13:40:00.062154+00:00,26,,,1968264.9838235,polygon_20d,10,outside top-20 gap cap (gap 8.3%)
FOXA,2026-05-11,scan_filter,"pre-mkt volume 3,092 < 25,000 shares",pm_rvol_low,,8.85,0.0,,65.2,67.72,0.014723926380368001,,,0.04670245398773008,0.04670245398773008,2026-05-11 12:40:00.018458+00:00,19,,,2664244.468427,polygon_20d,,"pre-mkt volume 3,092 < 25,000 shares"
GLIBK,2026-05-11,scan_filter,"pre-mkt volume 24,059 < 25,000 shares",pm_rvol_low,,8.72,0.06,,28.38,28.34,-0.010570824524312922,,,0.043340380549682894,0.043340380549682894,2026-05-11 13:45:00.032586+00:00,17,1.6,3.892,419963.27360950003,polygon_20d,15,"pre-mkt volume 24,059 < 25,000 shares"
GSIT,2026-05-11,scan_filter,quality filter: filter:mcap_too_small: $306M < $500M,mcap_low,,28.11,0.74,,9.29,11.72,0.24219590958019377,,,0.3993541442411196,0.3993541442411196,2026-05-11 13:50:00.050028+00:00,3,14.4,6.013,882528.955836,polygon_20d,20,quality filter: filter:mcap_too_small: $306M < $500M
HIMX,2026-05-11,scan_filter,EP cooldown — alerted within last 60 days,cooldown,,10.17,0.58,,19.06,20.65,0.0026232948583421152,,,0.14375655823714598,0.14375655823714598,2026-05-11 13:50:00.050028+00:00,20,11.3,4.764,2992154.346454,polygon_20d,20,EP cooldown — alerted within last 60 days
HLIT,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.4%),outside_top20,,8.36,0.01,,13.02,12.83,-0.0053763440860215275,,,0.18202764976958533,0.18202764976958533,2026-05-11 11:30:00.019358+00:00,22,,,1015497.0139925,polygon_20d,,outside top-20 gap cap (gap 8.4%)
HTCO,2026-05-11,scan_filter,quality filter: filter:atr_too_high: 122.4% > 15.0%,atr_high,,23.63,0.59,,7.02,7.05,0.6068376068376068,,,0.7264957264957265,0.7264957264957265,2026-05-11 13:45:00.032586+00:00,3,15.3,,544336.705325,polygon_20d,15,quality filter: filter:atr_too_high: 122.4% > 15.0%
HYMC,2026-05-11,scan_filter,score 30 < 50 (catalyst=routine),score_below_50,30.0,12.07,0.18,routine,39.94,43.71,0.13069604406609914,,,0.15923885828743115,0.15923885828743115,2026-05-11 13:50:00.050028+00:00,14,3.5,1.554,2315878.9032934997,polygon_20d,20,score 30 < 50 (catalyst=routine)
INBX,2026-05-11,scan_filter,EP cooldown — alerted within last 60 days,cooldown,,13.88,0.48,,150.0,127.58,-0.2756666666666666,,,0.006533333333333265,0.006533333333333265,2026-05-11 13:45:00.032586+00:00,8,12.5,4.736,443773.30403400003,polygon_20d,15,EP cooldown — alerted within last 60 days
INOD,2026-05-11,scan_filter,EP cooldown — alerted within last 60 days,cooldown,,11.79,0.71,,83.4,103.83,0.10419664268585128,,,0.37613908872901664,0.37613908872901664,2026-05-11 13:50:00.050028+00:00,16,13.8,8.224,1169763.768726,polygon_20d,20,EP cooldown — alerted within last 60 days
INV,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.1%),outside_top20,,8.14,0.15,,7.19,6.99,-0.05285118219749663,,,0.09318497913769122,0.09318497913769122,2026-05-11 13:10:00.044842+00:00,27,,,1781983.021603,polygon_20d,,outside top-20 gap cap (gap 8.1%)
ISPC,2026-05-11,scan_filter,quality filter: filter:atr_too_high: 18.6% > 15.0%,atr_high,,8.9,0.09,,5.21,5.05,-0.12859884836852206,,,0.055662188099808066,0.055662188099808066,2026-05-11 11:25:00.019626+00:00,18,,,650757.9682715,polygon_20d,,quality filter: filter:atr_too_high: 18.6% > 15.0%
IX,2026-05-11,scan_filter,"filter:session_rvol_too_low: session_rvol=0.79x (today 14,670 / baseline 18,695 n=23) < 1.0x",session_rvol_low,,10.73,0.05,,38.56,36.74,-0.02385892116182577,,,0.0,0.0,2026-05-11 13:50:00.050028+00:00,19,1.0,0.785,315352.2648285,polygon_20d,20,"filter:session_rvol_too_low: session_rvol=0.79x (today 14,670 / baseline 18,695 n=23) < 1.0x"
KGS,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.5%),outside_top20,,8.47,0.03,,73.63,75.52,0.02050794513106078,,,0.041423332880619466,0.041423332880619466,2026-05-11 13:35:00.081913+00:00,27,,,1295696.5808595,polygon_20d,5,outside top-20 gap cap (gap 8.5%)
KOD,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.6%),outside_top20,,8.63,0.06,,42.76,39.85,-0.07647333956969121,,,0.05799812909261001,0.05799812909261001,2026-05-11 13:50:00.050028+00:00,32,1.2,,892075.487772,polygon_20d,20,outside top-20 gap cap (gap 8.6%)
LASR,2026-05-11,scan_filter,outside top-20 gap cap (gap 9.7%),outside_top20,,9.68,0.11,,75.46,84.95,0.11065465147097812,,,0.14961569043201706,0.14961569043201706,2026-05-11 13:50:00.050028+00:00,24,2.1,,1178337.611006,polygon_20d,20,outside top-20 gap cap (gap 9.7%)
LCUT,2026-05-11,scan_filter,"quality filter: filter:adv_too_low: $695,659",adv_low,,12.18,0.21,,6.49,6.5,0.06625577812018485,,,0.19722650231124797,0.19722650231124797,2026-05-11 13:50:00.050028+00:00,13,4.1,,152940.5597395,polygon_20d,20,"quality filter: filter:adv_too_low: $695,659"
LITE,2026-05-11,scan_filter,score 22 < 50 (catalyst=strong),score_below_50,21.6,11.0,0.21,strong,949.715,1053.09,0.04491347404221263,,,0.1431640018321286,0.1431640018321286,2026-05-11 13:50:00.050028+00:00,17,4.1,1.416,6587333.569385501,polygon_20d,20,score 22 < 50 (catalyst=strong)
LQDA,2026-05-11,scan_filter,"routine catalyst, gap 8.0%",catalyst_downgrade,,8.04,0.05,,44.1,53.13,0.2834467120181406,,,0.354875283446712,0.354875283446712,2026-05-11 11:40:00.012400+00:00,20,,51.196,1082092.311127,polygon_20d,,"routine catalyst, gap 8.0%"
MNTS,2026-05-11,scan_filter,quality filter: filter:atr_too_high: 15.7% > 15.0%,atr_high,,11.36,0.31,,5.89,5.62,-0.09337860780984718,,,0.23938879456706286,0.23938879456706286,2026-05-11 13:40:00.062154+00:00,13,,2.27,2291293.9699855,polygon_20d,10,quality filter: filter:atr_too_high: 15.7% > 15.0%
MRNA,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.15,0.26,,58.08,52.88,-0.08281680440771341,,,0.024104683195592263,0.024104683195592263,2026-05-11 13:45:00.032586+00:00,21,6.8,,6070313.942953,polygon_20d,15,outside top-20 gap cap (gap 8.2%)
MTUS,2026-05-11,scan_filter,"pre-mkt volume 500 < 25,000 shares",pm_rvol_low,,13.82,0.0,,18.53,18.31,-0.049109552077711824,,,0.016189962223421325,0.016189962223421325,2026-05-11 11:35:00.019289+00:00,7,,1.138,288258.7157695,polygon_20d,,"pre-mkt volume 500 < 25,000 shares"
MU,2026-05-11,scan_filter,outside top-20 gap cap (gap 9.5%),outside_top20,,9.53,0.23,,792.98,795.33,-0.033292138515473246,,,0.03239678175994343,0.03239678175994343,2026-05-11 13:50:00.050028+00:00,26,4.5,,45405893.4111245,polygon_20d,20,outside top-20 gap cap (gap 9.5%)
NBTX,2026-05-11,scan_filter,"pre-mkt volume 11,667 < 25,000 shares",pm_rvol_low,,13.59,0.13,,48.89,53.55,-0.01329515238290036,,,0.16874616485988955,0.16874616485988955,2026-05-11 13:50:00.050028+00:00,9,2.5,,86817.481378,polygon_20d,20,"pre-mkt volume 11,667 < 25,000 shares"
NESR,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.23,0.0,,23.33,25.43,0.15045006429489935,,,0.16802400342906137,0.16802400342906137,2026-05-11 12:15:00.019113+00:00,30,,,1689388.8727455,polygon_20d,,outside top-20 gap cap (gap 8.2%)
NVEC,2026-05-11,scan_filter,quality filter: filter:mcap_too_small: $436M < $500M,mcap_low,,17.27,0.81,,99.98,95.34,-0.08091618323664736,,,0.10052010402080414,0.10052010402080414,2026-05-11 13:50:00.050028+00:00,5,15.8,29.79,91424.34453150001,polygon_20d,20,quality filter: filter:mcap_too_small: $436M < $500M
NVRI,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.15,0.0,,19.26,18.88,0.021287642782969893,,,0.03530633437175491,0.03530633437175491,2026-05-11 11:35:00.019289+00:00,24,,,924574.868455,polygon_20d,,outside top-20 gap cap (gap 8.2%)
NVTS,2026-05-11,scan_filter,score 22 < 50 (catalyst=strong),score_below_50,21.6,10.88,0.16,strong,18.13,22.65,0.06177606177606183,,,0.31384445670159966,0.31384445670159966,2026-05-11 13:50:00.050028+00:00,18,3.1,1.112,33782670.42781,polygon_20d,20,score 22 < 50 (catalyst=strong)
OPLN,2026-05-11,scan_filter,outside top-20 gap cap (gap 9.8%),outside_top20,,9.79,0.0,,37.78,37.05,-0.04420328215987299,,,0.019587083112758124,0.019587083112758124,2026-05-11 12:20:00.020073+00:00,22,,,567264.184492,polygon_20d,,outside top-20 gap cap (gap 9.8%)
P,2026-05-11,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.32,0.39,,82.88,87.34,0.005429536679536714,,,0.1332046332046333,0.1332046332046333,2026-05-11 13:50:00.050028+00:00,34,7.6,,2408428.7459965,polygon_20d,20,outside top-20 gap cap (gap 8.3%)
POET,2026-05-11,scan_filter,"filter:session_rvol_too_low: session_rvol=0.73x (today 5,281,991 / baseline 7,249,391 n=23) < 1.0x",session_rvol_low,,12.33,0.12,,12.09,13.9,0.13564929693961958,,,0.7212572373862696,0.7212572373862696,2026-05-11 13:45:00.032586+00:00,11,3.1,0.729,45446559.631477,polygon_20d,15,"filter:session_rvol_too_low: session_rvol=0.73x (today 5,281,991 / baseline 7,249,391 n=23) < 1.0x"
PRTH,2026-05-11,scan_filter,outside top-20 gap cap (gap 10.0%),outside_top20,,9.96,0.77,,6.09,5.94,0.013136288998357976,,,0.03119868637110023,0.03119868637110023,2026-05-11 13:50:00.050028+00:00,22,15.0,,183799.945321,polygon_20d,20,outside top-20 gap cap (gap 10.0%)
QCOM,2026-05-11,scan_filter,EP cooldown — alerted within last 60 days,cooldown,,12.39,0.33,,232.005,237.53,-0.0935109157130234,,,0.06851145449451525,0.06851145449451525,2026-05-11 13:50:00.050028+00:00,11,6.4,3.304,22016014.0054115,polygon_20d,20,EP cooldown — alerted within last 60 days
